dive,time,pitch,roll,heading,vbdCC
43,1770246769,18.2,24,134.9,338.966085626802
43,1770246774,18.4,24.1,135.7,338.965684567083
43,1770246779,18.2,23.6,135.8,338.965282543475
43,1770246784,18.4,23.9,136.4,338.964881162479
43,1770246789,18.3,23.9,136.3,338.964479299553
43,1770246794,18.5,24.1,136.4,338.964077757904
43,1770246799,18.2,23.9,136.8,338.963675814623
43,1770246804,17.8,23.6,139,338.963274433627
43,1770246809,18.1,24.2,140.2,338.962872169068
43,1770246814,18.5,23.8,139.8,338.962470948725
43,1770246819,18.2,24,142.6,338.962068925146
43,1770246824,18,23.7,142.7,338.961667062191
43,1770246829,18.5,24.2,143,338.961265761522
43,1770246834,18.4,23.7,144.1,338.960863978893
43,1770246839,18.1,24,145.5,338.960462115967
43,1770246844,19,23.9,148.3,338.960060413665
43,1770246849,17.5,23.9,148.4,338.959658952343
43,1770246854,19.2,23.9,149.8,338.959257089387
43,1770246859,17.8,23.8,151.1,338.958855708392
43,1770246864,18.8,24.2,152.6,338.958453684783
43,1770246869,17.4,23.5,153.8,338.958052143164
43,1770246874,19,24.2,155.3,338.957650199882
43,1770246879,18.4,23.6,157.1,338.957248738559
43,1770246884,17.9,23.9,157.9,338.956847116584
43,1770246889,19.3,23.7,161.3,338.956445173331
43,1770246894,17.1,23.5,160.9,338.956043551356
43,1770246899,19.2,24.2,162.7,338.95564144745
43,1770246903,18.1,9.5,162.5,339.005672506988
43,1770246909,17.8,0.2,162.9,339.054301678203
43,1770246914,18.9,0.6,163.5,339.046320431866
43,1770246919,17.7,0.3,164.4,339.038350346033
43,1770246924,17.3,0.5,164.9,339.030369099695
43,1770246929,17.9,0.7,166,339.022403797135
43,1770246934,17.6,0.5,166,339.014430522453
43,1770246939,18,0.3,166.1,339.006462031044
43,1770246944,17.1,0.5,166.3,338.998479190283
43,1770246949,17.9,0,167.8,338.990512293298
43,1770246954,18.2,0.5,167.1,338.982543801423
43,1770246959,16.3,0.1,167.5,338.974565743934
43,1770246965,18.7,0.7,167.7,338.965777763631
43,1770246970,16.5,0,167.8,338.957801300567
43,1770246974,18.3,14.7,170.1,339.312702417374
43,1770246980,17.5,23.7,171.2,339.7012381516
43,1770246985,19.3,24.7,173,339.7012381516
43,1770246990,17.7,23.2,174.5,339.7012381516
43,1770246995,18.7,24.3,174.6,339.7012381516
43,1770247000,19.7,25.2,176.2,339.7012381516
43,1770247005,17.4,23.8,177.2,339.7012381516
43,1770247010,18,23.6,179.2,339.7012381516
43,1770247015,18.8,23.7,180.6,339.7012381516
43,1770247020,17.4,23.1,181.8,339.7012381516
43,1770247025,18.2,24.3,185,339.7012381516
43,1770247030,17.5,24.1,185.1,339.7012381516
43,1770247035,20.6,24.7,187.3,339.7012381516
43,1770247040,16.6,24.3,189,339.7012381516
43,1770247045,17,21.9,192,339.7012381516
43,1770247050,18.6,22.1,191.7,339.7012381516
43,1770247055,25.5,24.7,193.6,339.7012381516
43,1770247060,0.8,22.8,194.6,339.7012381516
43,1770247065,1.3,19.3,194.8,339.7012381516
44,1770247654,-80,-14.6,138,475.429248809814
44,1770247659,-70.3,7.5,125.8,434.681255340576
44,1770247664,-75.5,4.2,124.4,393.470874786377
44,1770247669,-76.2,-1.8,125.9,352.128383636475
44,1770247674,-60,-1.5,138.4,310.835433959961
44,1770247679,-73.4,7.7,118.1,269.608539581299
44,1770247684,-77,8.7,128,228.257789611816
44,1770247689,-65.7,-7.8,139.6,187.00612449646
44,1770247694,-85,76.9,38,145.779230117798
44,1770247699,-69.5,-5.8,129.3,104.39545249939
44,1770247704,-75.3,1.3,114.8,63.1603012084961
44,1770247709,-74.3,6.8,112.6,21.8178100585938
44,1770247715,-68.6,3,118.6,16.0144441964803
44,1770247720,-70.4,-0.2,120.6,16.0156530969543
44,1770247725,-62.7,-1,126.3,16.0168651532149
44,1770247730,-51.1,0.3,132.5,16.0180779377115
44,1770247735,-37.8,1,137.9,-55.1102981567383
44,1770247740,-32.9,0.8,139.1,-126.755569458008
44,1770247768,-28.9,-24.7,150.5,-145.988528262824
44,1770247773,-28.8,-25,153.1,-145.998044061475
44,1770247778,-28.8,-25.1,155.4,-146.007561762817
44,1770247783,-28.9,-25.7,156.2,-146.017083271872
44,1770247788,-28,-24.9,158.5,-146.026610490866
44,1770247793,-29.2,-25.5,159.8,-146.036131999455
44,1770247798,-28.7,-25.9,162.2,-146.045645894017
44,1770247803,-28.4,-24.7,163.4,-146.055165499449
44,1770247808,-28.7,-26.3,165.7,-146.064690815285
44,1770247813,-28.4,-24.8,166.8,-146.074210420251
44,1770247818,-28.7,-26.2,169.4,-146.08373192884
44,1770247823,-28.6,-25.1,171.4,-146.093251534272
44,1770247828,-28.4,-26,172.9,-146.102773042861
44,1770247833,-28.5,-25.4,174.6,-146.112294551451
44,1770247838,-28.3,-25.6,176.5,-146.121812252793
44,1770247843,-28.8,-25.6,177.7,-146.131333761849
44,1770247848,-28.2,-25.8,180,-146.140845752787
44,1770247853,-28.3,-25.2,182.2,-146.150369165
44,1770247858,-28.9,-26,183.3,-146.159894480836
44,1770247863,-28.2,-25.6,185.8,-146.169414085802
44,1770247868,-28.6,-25.5,186.5,-146.178943208884
44,1770247873,-28.6,-25.5,189,-146.188457103446
44,1770247878,-28.6,-25.8,189.3,-146.197967190761
44,1770247883,-28,-25.3,191.6,-146.207492506597
44,1770247888,-29,-25.3,192.6,-146.217019725591
44,1770247893,-28.3,-25.9,192.9,-146.226529813372
44,1770247898,-27.7,-25.9,194.1,-146.236055129208
44,1770247903,-28.7,-26.3,195.5,-146.245576637797
44,1770247908,-27.8,-26.9,196.3,-146.255092435516
44,1770247913,-26.5,-26.6,194.7,-146.264613944571
44,1770247918,-27.1,-26.6,195.4,-146.274127838667
44,1770247923,-26.1,-26.5,190.1,-146.283647444099
44,1770247928,-25.4,-25.6,188.1,-146.293161338661
44,1770247933,-28.7,-24.9,186,-146.302679040469
44,1770247938,-28.8,-24.1,185.4,-146.312206259929
44,1770247943,-30,-23.8,182.5,-146.321729671676
44,1770247948,-30.9,-24.4,181.1,-146.331256891135
44,1770247953,-28.6,-25.8,173.1,-146.340757460799
44,1770247958,-27.5,-25.8,163.8,-146.350282776635
44,1770247963,-27.9,-24.5,155.4,-146.35979857482
44,1770247968,-27.9,-24.3,150.6,-146.369316276163
44,1770247973,-29,-24.3,150.4,-146.378832074348
44,1770247978,-29.6,-23.7,146.6,-146.388365004212
44,1770247983,-30.6,-23.7,144.1,-146.39787699515
44,1770247988,-30.5,-23.3,145.4,-146.407390890177
44,1770247993,-31.7,-22.6,149.1,-146.41690859152
44,1770247997,-31.6,-18.2,144.1,-146.377536486834
44,1770248008,-27.7,-0.8,157.7,-146.342333121225
44,1770248018,-27.5,0.7,173.8,-146.360802059062
44,1770248028,-26.9,-1.9,172.9,-146.379304267466
44,1770248038,-25.8,-1.6,173.1,-146.397793537937
44,1770248048,-26.6,-1.1,164.1,-146.416275413707
44,1770248058,-27.1,-0.7,146.5,-146.434759138618
44,1770248068,-27.1,-1.9,133.1,-146.453252105508
44,1770248078,-26.9,-2.4,132.5,-146.471733982209
44,1770248088,-26.9,-1.4,126.8,-146.490215858445
44,1770248098,-26.6,-1.3,127.3,-146.508706977125
44,1770248108,-26.9,-0.1,126.1,-146.527188853361
44,1770248118,-26.8,-0.6,126.8,-146.545654094312
44,1770248128,-26.4,-1.2,127.1,-146.564158151858
44,1770248132,-26.6,-6.6,126.6,-146.337183088064
44,1770248138,-27.1,-20,128.3,-146.069226177409
44,1770248143,-27.5,-22.8,129,-146.08508972358
44,1770248148,-27.3,-24.4,130,-146.100943755358
44,1770248153,-27,-25,131.2,-146.11680730246
44,1770248158,-26.2,-24.6,132.6,-146.132658161223
44,1770248163,-25.5,-24.4,133.1,-146.148528052494
44,1770248168,-25.6,-23.6,134.3,-146.164391599596
44,1770248173,-26.4,-24.1,135.2,-146.180248802528
44,1770248178,-26.3,-22.4,136.7,-146.196118693799
44,1770248183,-27.2,-20.8,136.7,-146.211975896731
44,1770248188,-27,-20.3,137.8,-146.227839443833
44,1770248193,-27,-22.2,137.6,-146.243702990934
44,1770248198,-27.4,-22.1,138.2,-146.259569710121
44,1770248203,-27.2,-22.8,138.9,-146.275439602323
44,1770248208,-27.1,-21.6,139.6,-146.291303148493
44,1770248213,-28.2,-21.6,138.9,-146.307157179341
44,1770248218,-29.1,-22,140.2,-146.323027070612
44,1770248223,-28,-24.1,141.8,-146.338900134899
44,1770248228,-26.8,-24.3,142.9,-146.354766854085
44,1770248233,-27,-23.9,143.5,-146.370620884933
44,1770248238,-27.4,-23.8,145.3,-146.386471743695
44,1770248243,-27.8,-23.9,144.9,-146.402335290797
44,1770248248,-28.2,-23.6,144.7,-146.418208354153
44,1770248253,-27.2,-24.3,146.2,-146.434059212916
44,1770248258,-25.7,-24.8,148.5,-146.449925932102
44,1770248263,-24.8,-24.7,151.7,-146.465795823373
44,1770248268,-24.5,-24.6,153.3,-146.481665714644
44,1770248273,-24.8,-24.4,155.1,-146.497522917576
44,1770248278,-24.6,-24.4,155.8,-146.513389636762
44,1770248283,-24.9,-24,158.7,-146.529246840626
44,1770248288,-25.1,-24.2,159.2,-146.545116731897
44,1770248293,-24.8,-24.3,160.7,-146.560970762745
44,1770248298,-24.6,-24.2,162.1,-146.576831137761
44,1770248303,-25,-23.5,163.3,-146.592697856948
44,1770248308,-24.8,-23.1,164.1,-146.608555058949
44,1770248313,-25.8,-22.6,165.3,-146.624415434897
44,1770248318,-26.2,-22.9,164.9,-146.640294842422
44,1770248323,-26.4,-23.2,166,-146.656155217439
44,1770248328,-25.7,-23.1,167,-146.672018764541
44,1770248333,-24.8,-22.9,169,-146.687879139557
44,1770248338,-24.8,-22.6,169.8,-146.703745858744
44,1770248343,-25.7,-22.5,170.4,-146.719599889591
44,1770248348,-25.7,-22.6,171,-146.735463436693
44,1770248353,-26.1,-22.5,171.5,-146.751333328895
44,1770248358,-26.6,-21.9,171.1,-146.767193703912
44,1770248363,-27.4,-22.5,171.2,-146.783050905913
44,1770248367,-26.9,-16.4,171.1,-147.029728472233
44,1770248378,-24.6,-0.6,173.5,-147.30808165553
44,1770248388,-23.8,-0.5,175.3,-147.305460265197
44,1770248398,-23.5,-0.9,178.6,-147.302839136973
44,1770248408,-23.2,-0.5,181.8,-147.300215124618
44,1770248418,-22.5,0,179.4,-147.297596094024
44,1770248428,-21.9,0.3,177.7,-147.294972081669
44,1770248438,-21.9,0.3,175.4,-147.292350953503
44,1770248448,-21.8,0.4,173.6,-147.289727727824
44,1770248458,-22,0.1,172,-147.287106075208
44,1770248468,-22,0.7,169,-147.284483636031
44,1770248478,-22.1,0.7,166.2,-147.281862507807
44,1770248488,-22.1,0.5,165.3,-147.279240068689
44,1770248498,-22.2,0.2,167,-147.27661920269
44,1770248508,-22.2,0.2,166,-147.273997025681
44,1770248518,-22.3,0.2,166.6,-147.271375897515
44,1770248528,-22.5,0.2,168.8,-147.268752671778
44,1770248538,-22.3,0.4,168,-147.266129183874
44,1770248548,-22.1,0.4,165.2,-147.26350726909
44,1770248558,-22.1,0,166.7,-147.260886140924
44,1770248568,-22.2,0,168.2,-147.25826422614
44,1770248578,-22.1,0.2,169,-147.255642573524
44,1770248588,-22.2,0,172.1,-147.253019610012
44,1770248598,-22.1,0,173.4,-147.250397695228
44,1770248608,-21.9,0.2,175.4,-147.247777877958
44,1770248618,-22,0.1,178.2,-147.245153865719
44,1770248628,-21.9,0.4,178,-147.242531950935
44,1770248638,-21.8,0.5,178.3,-147.239909511758
44,1770248648,-21.9,0.9,176.6,-147.237288121425
44,1770248658,-22.1,0.8,174.4,-147.234665157855
44,1770248668,-21.9,0.5,173.1,-147.232043505297
44,1770248678,-22,0.5,171.7,-147.22942185268
44,1770248682,-22.1,-7.3,171.5,-147.32113827765
44,1770248688,-24.8,-19.9,171,-147.426744327415
44,1770248693,-26.2,-21.3,171.3,-147.42969450634
44,1770248698,-26.2,-21.5,170.6,-147.432637613267
44,1770248703,-26.3,-21.4,170.4,-147.435583667015
44,1770248708,-26.4,-21.5,170.3,-147.43853207794
44,1770248713,-26.5,-21.9,170.6,-147.441478131455
44,1770248718,-26.4,-21.9,171.6,-147.444425953086
44,1770248723,-26,-22.1,171.5,-147.447374953423
44,1770248728,-25.7,-22,172.3,-147.450321007054
44,1770248733,-25.2,-22.2,173.2,-147.45326764998
44,1770248738,-25,-22.2,173.8,-147.456216650316
44,1770248743,-25.3,-22,174.2,-147.459162114654
44,1770248748,-25.5,-21.9,174.3,-147.462110525463
44,1770248753,-25.7,-22.3,175.1,-147.465057757916
44,1770248758,-25.6,-22.6,175.5,-147.468004400842
44,1770248763,-25.3,-22.1,175.8,-147.470950454357
44,1770248768,-25.2,-22,176.1,-147.47389945481
44,1770248773,-25.2,-21.5,176,-147.476849044324
44,1770248778,-25.4,-21.7,176.6,-147.479794508661
44,1770248783,-25.3,-21.8,178.2,-147.48274291947
44,1770248788,-25.2,-21.7,177.6,-147.485690151923
44,1770248793,-25.2,-21.7,178,-147.488638562849
44,1770248798,-25.1,-21.6,178.5,-147.491586973774
44,1770248803,-24.9,-21.5,178.8,-147.494533027406
44,1770248808,-25,-21.3,179.2,-147.497480259743
44,1770248813,-25.3,-21.2,179.5,-147.500427491963
44,1770248818,-25.5,-21.4,179.3,-147.503374724183
44,1770248823,-25.4,-21.8,180.5,-147.506323724519
44,1770248828,-25.1,-21.8,181.2,-147.509272724856
44,1770248833,-24.9,-21.7,182.6,-147.512221725076
44,1770248838,-24.4,-21.8,182.8,-147.515168368118
44,1770248843,-24.7,-21.5,183.8,-147.518115600338
44,1770248848,-24.7,-21.8,184.7,-147.521064600558
44,1770248853,-24.4,-21.7,185.9,-147.524011833011
44,1770248858,-24.6,-22,187,-147.526959065231
44,1770248863,-24.2,-22,188.5,-147.529905708157
44,1770248868,-24.3,-22.2,189.5,-147.532853529905
44,1770248873,-24,-22.4,191.1,-147.535802530125
44,1770248878,-23.9,-22.1,191.4,-147.538748583756
44,1770248883,-24.2,-22.4,193.7,-147.541696405271
44,1770248888,-24.1,-22.2,193.1,-147.544643637608
44,1770248893,-24.1,-21.2,193.6,-147.547590280534
44,1770248898,-25,-21.5,194.9,-147.550539870164
44,1770248903,-24.8,-21.9,194.9,-147.553487102385
44,1770248908,-24.5,-22,195.5,-147.556435513427
44,1770248913,-24.4,-21.8,196.4,-147.559380388353
44,1770248918,-24.2,-14.6,196.8,-147.44493187964
44,1770248928,-21.9,0.5,198,-147.326415777672
44,1770248938,-21.7,0.6,198.4,-147.347198756877
44,1770248948,-21.3,0.6,197.6,-147.367975504603
44,1770248958,-21.1,0.5,197.4,-147.388756406028
44,1770248968,-21,0.5,197.7,-147.408799807541
44,1770248978,-20.8,0.7,197.2,-147.430314055644
44,1770248988,-20.8,0.6,198,-147.451086647343
44,1770248998,-21.1,0.6,199.2,-147.471869627479
44,1770249008,-20.8,0.6,199.6,-147.492650528904
44,1770249018,-20.9,0.8,199.4,-147.513423121069
44,1770249028,-21,0.8,199.3,-147.53420817852
44,1770249038,-21,0.6,198.6,-147.554976615589
44,1770249048,-20.7,0.5,199.9,-147.575757517479
44,1770249058,-21.2,0.5,200.7,-147.596538419835
44,1770249068,-20.6,1.1,200.2,-147.617308934219
44,1770249078,-20.8,0.8,200.6,-147.638085681014
44,1770249088,-20.6,0.7,200.7,-147.658870738465
44,1770249098,-20.8,0.6,199.8,-147.679649562575
44,1770249108,-20.7,0.9,199.6,-147.700409689918
44,1770249118,-20.8,1.2,199.8,-147.72119474737
44,1770249128,-20.8,0.7,198.5,-147.74197980389
44,1770249138,-20.9,0.8,197.8,-147.76276070578
44,1770249148,-21.1,0.9,197.3,-147.783535375725
44,1770249158,-21.3,1.1,196.5,-147.804314200301
44,1770249168,-21.6,0.9,196,-147.82509302441
44,1770249178,-21,0.7,196.4,-147.845869772136
44,1770249188,-21,0.9,196.8,-147.866652751341
44,1770249198,-21.2,0.8,199,-147.887427421287
44,1770249208,-20.8,0.7,198.6,-147.908208323177
44,1770249218,-21.1,0.7,197.8,-147.928987147752
44,1770249228,-20.8,0.8,197.8,-147.949765972327
44,1770249233,-20.9,-7.4,197.1,-147.967728998512
44,1770249238,-23,-20.6,198,-147.98647711426
44,1770249243,-24.4,-21.4,198.5,-147.990335575305
44,1770249248,-24.5,-21.5,199.2,-147.994194036117
44,1770249253,-24.2,-21.8,200.3,-147.998052496929
44,1770249258,-23.8,-21.7,200.7,-148.001914043212
44,1770249263,-23.2,-21.5,202.5,-148.005768647185
44,1770249268,-23.4,-21.9,202.8,-148.009628650732
44,1770249273,-22.8,-21.7,202.6,-148.013492511353
44,1770249278,-22.8,-21.5,203.3,-148.017350200796
44,1770249283,-22.9,-21.6,203,-148.021206347505
44,1770249288,-22.9,-21.1,202.9,-148.025065579684
44,1770249293,-23.9,-21.2,203,-148.028919412289
44,1770249298,-24.3,-21.4,202.5,-148.032776330365
44,1770249303,-24.7,-21.2,202,-148.036637876648
44,1770249308,-24.6,-21.2,201.6,-148.040493251989
44,1770249313,-25,-21.3,202.3,-148.044351712801
44,1770249318,-25,-21.4,202.4,-148.048212487949
44,1770249323,-24.9,-21.4,202.4,-148.052070177393
44,1770249328,-24.6,-21.3,201.6,-148.055927866604
44,1770249333,-24.5,-21.1,202.7,-148.05978478468
44,1770249338,-24.6,-21.1,202.2,-148.063641702756
44,1770249343,-24.5,-21.1,202,-148.067500935169
44,1770249348,-24.8,-21.1,201.7,-148.071358624613
44,1770249353,-24.8,-21.2,201.5,-148.075217085425
44,1770249358,-24.8,-21.1,201.1,-148.079076317605
44,1770249363,-24.4,-21.2,200.2,-148.082933235681
44,1770249368,-24.5,-21.4,200.2,-148.086791696725
44,1770249373,-24.2,-22.1,198,-148.090652471641
44,1770249378,-23.4,-21.8,195.2,-148.094507846981
44,1770249383,-23.2,-21.7,192.8,-148.098363993457
44,1770249388,-23.2,-21.8,190.3,-148.102224768605
44,1770249393,-23.3,-21.5,187.8,-148.106082458049
44,1770249398,-23.4,-21.6,184.2,-148.109940918861
44,1770249403,-23.8,-21.9,179.6,-148.113802465377
44,1770249408,-23.9,-21.4,178.8,-148.117658611853
44,1770249413,-23.9,-21.5,177.4,-148.121516301529
44,1770249418,-23.8,-21.5,174.6,-148.125374762341
44,1770249423,-23.8,-21.6,170.7,-148.129232451553
44,1770249428,-23.6,-21.6,173.4,-148.133091683965
44,1770249433,-23.6,-21.2,164.4,-148.136947830673
44,1770249438,-23.7,-21.4,166.4,-148.140809376957
44,1770249443,-23.6,-21.5,159.3,-148.144667066401
44,1770249448,-23.5,-21.5,156.7,-148.148524755845
44,1770249453,-23.8,-21.3,152.1,-148.152381673921
44,1770249458,-23.7,-21.4,151.9,-148.156238591997
44,1770249463,-24.1,-21.5,149,-148.160100138513
44,1770249468,-23.7,-14,147.9,-148.014769747853
44,1770249478,-21.4,0.7,151.1,-147.848447603174
44,1770249488,-20.6,0.7,152.7,-147.862083039712
44,1770249498,-20.7,0.9,155.6,-147.875713024754
44,1770249508,-20.8,0.8,158.3,-147.889345735777
44,1770249518,-20.6,1,166.2,-147.902960727457
44,1770249528,-20.3,0.8,165.5,-147.916604341939
44,1770249538,-20.2,0.8,165.4,-147.930235690437
44,1770249548,-20.3,0.9,165,-147.943869763985
44,1770249558,-20.6,0.9,168.6,-147.95750520099
44,1770249568,-20.8,0.9,167.2,-147.971139275003
44,1770249578,-20.8,0.9,156.8,-147.984773348551
44,1770249588,-20.7,0.9,153,-147.998400607612
44,1770249598,-20.6,0.8,150.8,-148.012036044151
44,1770249608,-20.6,0.9,148.1,-148.025666029193
44,1770249618,-20.5,0.8,143.9,-148.039298740216
44,1770249628,-20.5,0.7,139.5,-148.052925998811
44,1770249638,-20.5,0.8,137.7,-148.066560072824
44,1770249648,-20.4,0.8,136.4,-148.080184605438
44,1770249658,-20.2,0.7,136,-148.093817316461
44,1770249668,-20.2,0.8,136,-148.107450027484
44,1770249678,-20.6,1.1,136.1,-148.121088190004
44,1770249688,-20.5,0.9,136.2,-148.134716812056
44,1770249698,-20.2,1,136.2,-148.148346797097
44,1770249708,-20.1,0.9,138.9,-148.161978144664
44,1770249718,-20.2,1,136.6,-148.175605403259
44,1770249728,-20.4,1.1,137.5,-148.18923129933
44,1770249738,-20.3,1.1,137.2,-148.202869462315
44,1770249748,-20.5,1,135.6,-148.216504898854
44,1770249758,-20.3,1.1,135.7,-148.230137609877
44,1770249768,-20.3,1,135.2,-148.24377168389
44,1770249778,-20.2,1.1,135.8,-148.257401668932
44,1770249783,-20.5,-7.2,139.9,-148.154518321157
44,1770249789,-22.9,-20.9,140.1,-148.035774343181
44,1770249794,-23.2,-21.2,137.2,-148.045040211175
44,1770249799,-23.3,-21.2,138,-148.054317201022
44,1770249804,-23.5,-21,137.9,-148.063579362351
44,1770249809,-23.4,-21,139.8,-148.072854497936
44,1770249814,-23.2,-21,139.1,-148.082112952601
44,1770249819,-23.3,-21,138.6,-148.091395502444
44,1770249824,-23.3,-21.1,138.9,-148.100663224235
44,1770249829,-23.1,-21.1,140.1,-148.109929092694
44,1770249834,-23.3,-21.1,139.5,-148.119204228278
44,1770249839,-23.6,-21.1,139.7,-148.128477510996
44,1770249844,-23.7,-21,140.3,-148.137745232787
44,1770249849,-23.8,-21.2,140.4,-148.147018515039
44,1770249854,-23.5,-21.5,142.2,-148.15628994396
44,1770249859,-23,-21.5,142.1,-148.165553959087
44,1770249864,-23,-21.3,143.6,-148.174827241339
44,1770249869,-22.9,-21.3,144,-148.184091256
44,1770249874,-23.2,-21.3,145,-148.193360831123
44,1770249879,-23.1,-21.4,146.6,-148.202626699582
44,1770249884,-23.4,-21.4,146.2,-148.211896274704
44,1770249889,-23.1,-21.4,147.9,-148.221165850293
44,1770249894,-22.8,-21.3,148.4,-148.230442839675
44,1770249899,-22.9,-21.3,149.7,-148.239699440077
44,1770249904,-23.1,-21.4,150.3,-148.248969015665
44,1770249909,-23.1,-21.4,152,-148.258242297918
44,1770249914,-22.9,-21.4,152.3,-148.267510019708
44,1770249919,-22.9,-21.4,153.8,-148.276777741499
44,1770249924,-22.8,-21.4,154.2,-148.286052878015
44,1770249929,-22.5,-21.2,155.6,-148.295311331749
44,1770249934,-22.6,-21.2,156.7,-148.304577200208
44,1770249939,-22.7,-21.1,157.7,-148.313844921999
44,1770249944,-22.7,-21.6,159.3,-148.32312561851
44,1770249949,-22.4,-21.7,161,-148.332384072244
44,1770249954,-22.4,-21.5,164.1,-148.341653648298
44,1770249959,-22.5,-21.5,164.6,-148.350925076753
44,1770249964,-22.4,-22,167.2,-148.360196505673
44,1770249969,-22.3,-21.6,168.9,-148.369460520335
44,1770249974,-22.7,-21.4,169.9,-148.378733802587
44,1770249979,-23.1,-21.5,169.6,-148.388007085305
44,1770249984,-22.7,-21.7,171.5,-148.397282221355
44,1770249989,-22.6,-21.4,172.5,-148.406542528886
44,1770249994,-22.7,-21.6,173.6,-148.415810250677
44,1770249999,-22.8,-21.6,174.2,-148.425087240525
44,1770250004,-22.7,-21.3,175.8,-148.434353108518
44,1770250009,-22.6,-21.5,176.5,-148.443617123645
44,1770250014,-22.6,-21.7,178.4,-148.452899673488
44,1770250018,-22.2,-14.5,178.7,-141.475457191467
44,1770250029,-20.9,0.7,180.3,-133.32390396297
44,1770250039,-20.4,0.8,183.2,-133.818417117
44,1770250049,-20.2,0.7,183.5,-134.313078656793
44,1770250059,-20,0.8,186.5,-134.807789683342
44,1770250069,-20.1,0.9,187.2,-135.302302837372
44,1770250079,-20,0.8,188.6,-135.797211721539
44,1770250089,-20.2,0.9,190,-136.291873276234
44,1770250099,-20.3,0.9,190.6,-136.786287486553
44,1770250109,-20.1,0.9,189.6,-137.281196385622
44,1770250119,-20,0.9,189.7,-137.77590739727
44,1770250129,-20.2,1,190.3,-138.270173221827
44,1770250139,-20.1,1.2,187.7,-138.765082105994
44,1770250149,-20,1,187.3,-139.259892046452
44,1770250159,-19.9,1,185.8,-139.754751473665
44,1770250169,-19.9,0.8,185.6,-140.249610900879
44,1770250179,-20.1,0.7,186.9,-140.744272440672
44,1770250189,-19.9,0.9,187.3,-141.238884523511
44,1770250199,-19.9,0.9,187.6,-141.733100891113
44,1770250209,-20.2,0.9,188.2,-142.228158175945
44,1770250219,-19.9,0.9,188.6,-142.722869187593
44,1770250229,-20.2,0.9,189.3,-143.217332869768
44,1770250239,-20.1,0.9,189.2,-143.712340682745
44,1770250249,-19.8,1,187.8,-144.206853836775
44,1770250259,-20.2,1,188.3,-144.701713263988
44,1770250269,-19.7,0.8,187.4,-145.196473747492
44,1770250279,-19.8,1,186.1,-145.690887972713
44,1770250289,-20,0.7,184.9,-146.185648456216
44,1770250299,-19.9,1,184.2,-146.68050788343
44,1770250309,-19.9,1,184,-147.175169438124
44,1770250319,-19.9,1.2,183,-147.669979378581
44,1770250329,-19.7,0.9,182.6,-148.164542004466
44,1770250333,-20,-7.4,182.9,-148.26808263734
44,1770250339,-22.3,-20.7,185.4,-148.305699331919
44,1770250344,-23,-20.8,185.1,-148.302781483508
44,1770250349,-23.7,-21.1,186.2,-148.29985837976
44,1770250354,-23.4,-21.1,186.9,-148.296941699111
44,1770250359,-23.3,-21.3,187.7,-148.29401801154
44,1770250364,-23.1,-21.2,189.1,-148.291101914831
44,1770250369,-23,-21.2,189.5,-148.288182314602
44,1770250374,-22.5,-21.3,191,-148.285258042975
44,1770250379,-22.5,-21,191.5,-148.282338442747
44,1770250384,-22.6,-21.2,192.5,-148.279417674756
44,1770250389,-22.7,-21.3,193.7,-148.276497490471
44,1770250394,-22.6,-21.3,195.4,-148.27357730642
44,1770250399,-22.5,-21.3,196.5,-148.270655954489
44,1770250404,-22.5,-21.2,197.3,-148.267736354261
44,1770250409,-22.7,-21.3,197.7,-148.264816754032
44,1770250414,-22.8,-21.6,199.1,-148.261896569864
44,1770250419,-22.4,-21.3,200.1,-148.258976385696
44,1770250424,-22.3,-21.2,200.7,-148.256055033766
44,1770250429,-22.2,-21.1,201.7,-148.253137769294
44,1770250434,-22.7,-21.2,202.8,-148.250217001187
44,1770250439,-22.6,-21,203.1,-148.247297400958
44,1770250444,-22.5,-21.1,204.2,-148.244376632967
44,1770250449,-22.5,-20.8,205.1,-148.24145586486
44,1770250454,-23.2,-21.3,205.5,-148.238536848454
44,1770250459,-23,-21.4,206.2,-148.235619000043
44,1770250464,-22.8,-21.2,206.9,-148.232697647996
44,1770250469,-22.6,-21.3,207.4,-148.229777463945
44,1770250474,-22.6,-21.1,208.1,-148.226857863716
44,1770250479,-22.6,-21.1,208.9,-148.223937679664
44,1770250484,-22.6,-21,209.8,-148.221016327618
44,1770250489,-23,-21.3,211.2,-148.21809906303
44,1770250494,-22.3,-21.1,211.7,-148.21517712716
44,1770250499,-22.9,-21.1,211.5,-148.212256942992
44,1770250504,-22.7,-21.4,212.6,-148.209336758824
44,1770250509,-22.6,-21.4,214,-148.206417158595
44,1770250514,-22.7,-21.6,214.8,-148.203497558367
44,1770250519,-22,-21.5,214.7,-148.200576790492
44,1770250524,-22,-21.2,215.4,-148.197656022385
44,1770250529,-22.3,-21.1,215.7,-148.194735838217
44,1770250534,-22.2,-20.8,215.9,-148.191816821927
44,1770250539,-22.3,-20.7,216.7,-148.1888989734
44,1770250544,-22.3,-21.1,216.1,-148.185976453591
44,1770250549,-22.3,-21,216.3,-148.183058021241
44,1770250554,-22.3,-20.9,216.1,-148.180138421012
44,1770250559,-22.5,-20.9,215.8,-148.177219404723
44,1770250564,-22.6,-20.9,214.9,-148.174300388433
44,1770250568,-22.2,-15.5,214.6,-148.189525747672
44,1770250572,-21.7,-0.3,213.1,-148.212275834754
44,1770250584,-19.7,0.5,212.4,-148.222641779343
