dive,time,latitude,longitude,depth,temperature,salinity,density,soundVelocity
1,1769647208,21.1989915418275,-158.141768997361,39.357514994509,25.0200675676717,35.210748399527,1023.52349066592,1535.20286631841
1,1769647213,21.1989810858742,-158.141778823397,39.907985586234,25.0127237088626,35.2102107675,1023.52520847018,1535.19421258435
1,1769647218,21.1989710298056,-158.141788659001,40.4524929468527,25.0044942450543,35.2103977587649,1023.52615692285,1535.18421220005
1,1769647223,21.1989616544618,-158.141798474283,40.9940179918332,24.9883956999563,35.2124425957889,1023.53345311705,1535.15727426234
1,1769647228,21.1989527770335,-158.141808269511,41.5315671248352,24.9817324021844,35.2114780007318,1023.53520640058,1535.14983178408
1,1769647233,21.1989438880928,-158.141818084296,42.0671276120206,24.9774195115945,35.2100720576572,1023.53643699043,1535.14708719489
1,1769647238,21.1989348942864,-158.14182791543,42.6056675430763,24.9773697363425,35.2109783152276,1023.53703766225,1535.15749047872
1,1769647243,21.1989265381353,-158.141837630986,43.14718689451,24.9734523308921,35.2109634262162,1023.53872975435,1535.15756515622
1,1769647248,21.1989186043305,-158.141847197603,43.7006281283065,24.9730948553816,35.2113154869604,1023.53907768944,1535.16654869127
1,1769647253,21.1989101512071,-158.141856482111,44.2818888551663,24.9709713851542,35.211638254322,1023.54034113502,1535.17192710953
1,1769647258,21.1989017692288,-158.141864736694,44.8383078345641,24.9715479352542,35.2118784313983,1023.54083581149,1535.18310078098
1,1769647263,21.1988933691296,-158.141871056636,45.3857828906366,24.9716551117001,35.2086319268715,1023.53745056757,1535.18768775639
1,1769647268,21.1988844139095,-158.141874678539,45.7951462231337,24.9657698676706,35.2084612124722,1023.53807433561,1535.17887164775
1,1769647273,21.1988746338093,-158.141872663399,45.9869108037801,24.9576981473684,35.2085955494635,1023.54221006467,1535.16227242932
1,1769647278,21.1988642985742,-158.141866551299,46.1150849570533,24.9599696938623,35.2082122225659,NaN,1535.16847967834
1,1769647283,21.1988539654063,-158.141860440421,46.1886111793153,24.9505286441421,35.2132329762962,1023.54484449364,1535.15266328612
1,1769647288,21.1988436301713,-158.141854328321,46.2263678777869,24.932261115572,35.2153373870561,1023.5532772806,1535.11232302795
1,1769647293,21.1988332928691,-158.141848214998,46.3028748507168,24.9274346549766,35.2115764931258,1023.55177814395,1535.09724616559
1,1769647298,21.198822957634,-158.141842102898,46.3893177597696,24.9208373898928,35.2103052760568,1023.55334239143,1535.08140409686
1,1769647303,21.1988126244661,-158.14183599202,46.4956325519092,24.9195553270836,35.2092430750384,1023.55491744444,1535.07890113694
1,1769647308,21.1988022892311,-158.14182987992,46.6108896473984,24.9289720121662,35.2108658301416,1023.55414366938,1535.1051202007
1,1769647313,21.1987919519289,-158.141823766597,46.7450249785864,24.9381505995815,35.2110282793619,NaN,1535.12970911713
1,1769647318,21.1987816166938,-158.141817654497,46.8622691220448,24.9525672947682,35.2101570697216,NaN,1535.16538975261
1,1769647323,21.1987712814588,-158.141811542397,46.9904427275081,24.9539164454995,35.2070504383726,NaN,1535.1673515063
1,1769647328,21.1987609462238,-158.141805430297,47.1295457744576,24.9510116897621,35.2055361541604,NaN,1535.16084401717
1,1769647333,21.1987506109887,-158.141799318196,47.2557320281822,24.9601854797255,35.212568504704,NaN,1535.19304275618
1,1769647338,21.1987402757537,-158.141793206096,47.3620463705841,24.9607230600321,35.214858316502,NaN,1535.19913573708
1,1769647343,21.1987299436192,-158.14178709583,47.4494824239136,24.9619008386172,35.2128030766195,NaN,1535.20144426049
1,1769647348,21.1987196083842,-158.141780983729,47.5418863942508,24.9643240043735,35.2095135741348,NaN,1535.20528413167
1,1769647353,21.1987092700485,-158.141774869795,47.6352839133035,24.9565506146806,35.2116682358472,1023.54334202927,1535.19095148446
1,1769647358,21.1986989348135,-158.141768757695,47.7316621595907,24.9441844738708,35.2093614078445,NaN,1535.15985902605
1,1769647363,21.1986885995784,-158.141762645595,47.7962454951275,24.9402265172674,35.2090865755213,NaN,1535.15112806804
1,1769647384,21.1986618519902,-158.141746827479,47.762463445233,24.9237104318462,35.2096512242818,1023.55262651941,1535.10626942351
1,1769647385,21.1986388860645,-158.141733245782,47.7227198499883,24.9235128439404,35.208070918644,1023.55197796411,1535.10303106866
1,1769647390,21.1986323314584,-158.141729369488,47.5557966657451,24.9251372146962,35.2081633358109,1023.5516572895,1535.10357135413
1,1769647395,21.1986219951899,-158.141723256776,47.4961812098321,24.9230602971734,35.2096900061239,1023.55338202164,1535.0969442995
1,1769647400,21.1986116620218,-158.141717145898,47.5349312581493,24.9214588952099,35.2105836431121,NaN,1535.09403159607
1,1769647405,21.1986013288536,-158.14171103502,47.6144185138054,24.9217554600442,35.2077430245015,1023.5522451052,1535.09207659407
1,1769647410,21.198590990518,-158.141704921086,47.7137775399954,24.9187268522658,35.2105402142086,1023.55475082023,1535.08974330856
1,1769647415,21.1985806511489,-158.141698806541,47.8181044656195,24.9132536982447,35.2134936362879,1023.55958475285,1535.08246963413
1,1769647420,21.1985703159138,-158.141692694441,47.9601877169538,24.913925997413,35.2095220729509,1023.55640506024,1535.08185673333
1,1769647425,21.1985599817123,-158.141686582952,48.1171746912266,24.9132644954019,35.2074214598087,1023.55397546011,1535.08071220405
1,1769647430,21.1985496454438,-158.141680470241,48.2592577350954,24.9069249591868,35.2089779509858,1023.55753773245,1535.06966989294
1,1769647435,21.1985393102087,-158.14167435814,48.4013406804016,24.9057052525219,35.2108176493803,1023.55976735901,1535.07161420111
1,1769647440,21.1985289760071,-158.141668246651,48.5354748390213,24.9051438209535,35.209620803235,1023.55895557185,1535.07131277588
1,1769647445,21.1985182151479,-158.141662601235,48.6646409828178,24.9052854095878,35.2097792066618,1023.55970871041,1535.07345134349
1,1769647450,21.1985067209845,-158.141657678205,48.7679738392069,24.9076426660138,35.2079259843574,1023.5573577667,1535.07863176106
1,1769647455,21.1984945653459,-158.141653260408,48.8385183554522,24.9074831842253,35.2080414373555,1023.55716170257,1535.07978793611
1,1769647460,21.1984816980035,-158.141649319142,48.8921719149212,24.905810755552,35.2096815444696,1023.55912932422,1535.07907933003
1,1769647465,21.1984681367405,-158.141645783302,48.9219794418865,24.9058312269079,35.2100928698551,1023.55949259623,1535.08019146991
1,1769647470,21.1984560256531,-158.141641051602,48.927940946759,24.9075643019034,35.2103793632573,NaN,1535.08502415019
1,1769647475,21.1984434307695,-158.141636547614,48.8961462521005,24.9137746609673,35.2072845213292,1023.55531930164,1535.09580500692
1,1769647480,21.19842854553,-158.141633912302,48.8653451369435,24.9141636389771,35.2106237078127,1023.55747758307,1535.0994772563
1,1769647485,21.1984136607558,-158.14163172462,48.7858583667512,24.9128000517413,35.2143422795178,1023.56051012167,1535.09811654531
1,1769647490,21.198398874008,-158.141629881224,48.6576858848422,24.9101189685767,35.2185007859928,1023.56355346869,1535.09415910244
1,1769647495,21.1983842928925,-158.141628363159,48.4848019449781,24.9026552098031,35.2168449143252,1023.56502715887,1535.07223100267
1,1769647500,21.1983699326716,-158.141627106899,48.3198665559869,24.9039672012703,35.2137821139373,1023.56341640427,1535.06928652516
1,1769647505,21.1983557697343,-158.141626043273,48.1489695068064,24.9069093002412,35.2090256825947,1023.55711730126,1535.06766379759
1,1769647510,21.1983417534192,-158.141625111887,47.9482646507003,24.9017487414801,35.215114827207,1023.56493586311,1535.05857279147
1,1769647515,21.1983278429411,-158.141624275117,47.7336493394494,24.90510927771,35.2150016684951,1023.56335410696,1535.06290949341
1,1769647520,21.1983140913946,-158.141623564446,47.4991619830399,24.904248142957,35.2177654152355,1023.56551176815,1535.06058453464
1,1769647525,21.1983005472852,-158.141623005889,47.2537448436867,24.9028197854105,35.2157518840312,1023.5653884182,1535.05096286721
1,1769647530,21.1982872299466,-158.141622600342,47.0192569378485,24.9080306295588,35.2132888614002,1023.5611813,1535.05596703177
1,1769647535,21.1982741186823,-158.141622322477,46.7629096827741,24.9069218164738,35.2137877259003,1023.56247081223,1535.04912732443
1,1769647540,21.1982612024096,-158.141622156607,46.4956325519092,24.9105819042522,35.2134791533797,1023.56117016968,1535.05291751617
1,1769647545,21.1982485473369,-158.141622118511,46.2293486694751,24.9151756446838,35.2153395607836,1023.56270017301,1535.06158681901
1,1769647550,21.1982361423722,-158.141622186239,45.9561092511168,24.9245201711896,35.2099176723146,1023.55461980376,1535.07301377209
1,1769647555,21.1982240863847,-158.141622367294,45.6659782696829,24.9265317780142,35.2125187288229,1023.55546768041,1535.07593141444
1,1769647560,21.1982123953842,-158.14162265352,45.3808148840034,24.9262530686041,35.2130517949636,1023.55668745629,1535.07087840448
1,1769647565,21.1982008572044,-158.141622976068,45.0737918402225,24.9322859519892,35.2143576421362,1023.55528845843,1535.08196324574
1,1769647570,21.1981894176651,-158.141623320747,44.7767043791206,24.9321617327559,35.2131338434667,1023.55450319768,1535.07495369416
1,1769647575,21.1981780976252,-158.141623688628,44.4706740354734,24.9357786614803,35.2127052529904,1023.55285329882,1535.0778293084
1,1769647580,21.1981669196584,-158.141624075697,44.1318541930261,24.938569106248,35.2140691693438,1023.5542010175,1535.08038153632
1,1769647585,21.1981559017047,-158.141624476744,43.7960146171448,24.9463716958504,35.2100993563827,1023.54817250657,1535.08828221014
1,1769647590,21.1981451415763,-158.141624897933,43.4502383837315,24.9509594570908,35.2096277332291,1023.54733909678,1535.09293389798
1,1769647595,21.1981346681073,-158.141625355933,43.1044615665187,24.9582001159283,35.2071733033433,1023.54158574298,1535.10159524277
1,1769647600,21.1981244547474,-158.141625889256,42.7497416387637,24.9576072877032,35.211366422386,1023.54642484559,1535.09869311678
1,1769647605,21.19811455068,-158.14162656718,42.3731615473026,24.9660559585331,35.2095772136196,1023.54208215055,1535.1110410662
1,1769647610,21.1981046573301,-158.141627506518,42.0224148234464,24.970991919889,35.207897275952,1023.53964567946,1535.11581426371
1,1769647615,21.1980946049348,-158.14162882119,41.6955143614979,24.9784809850848,35.2083825970319,1023.53740942742,1535.12890343631
1,1769647620,21.1980846558909,-158.141630573329,41.3676197569226,24.9793424038176,35.2085473892551,1023.53531088036,1535.12567093275
1,1769647625,21.1980748248649,-158.141632810101,41.0208458008702,24.9726747853279,35.2100119403377,1023.53923901371,1535.10557398553
1,1769647630,21.1980649444577,-158.14163555612,40.6532051488889,24.9748012604682,35.2093936722531,1023.53777811575,1535.10350553958
1,1769647635,21.1980547802707,-158.141638807111,40.2507869218709,24.9763453542742,35.2087157518728,1023.53878088204,1535.09976164906
1,1769647640,21.198044149666,-158.141642528688,39.813590914789,24.9911201664429,35.2075953731467,1023.53417852215,1535.1268513241
1,1769647645,21.1980329842713,-158.141646665348,39.393285691632,25.0074480307036,35.2079441923903,1023.53197929409,1535.15871070215
1,1769647650,21.1980209837422,-158.141651091089,38.9312470395736,25.0318824277217,35.2071837357686,1023.52216647057,1535.207906495
1,1769647655,21.1980081027283,-158.141655681545,38.4423792017048,25.0369034866823,35.2064527442495,1023.51848865942,1535.21062102027
1,1769647660,21.1979947094077,-158.14166040614,37.9614592955956,25.0385292362239,35.2089633665731,1023.51925137039,1535.20914176092
1,1769647665,21.1979809690571,-158.14166520941,37.4457608686239,25.0381007643923,35.2089624324238,1023.51867037147,1535.19960056138
1,1769647670,21.1979670556426,-158.141670057143,36.9330420699179,25.0378912641289,35.2098062314451,1023.51956769229,1535.19117998464
1,1769647675,21.1979530611195,-158.141674910305,36.3845507709721,25.0390479141765,35.2080198134708,1023.51704836856,1535.18275624885
1,1769647680,21.1979389835167,-158.141679740476,35.824134230688,25.0377038467131,35.2097434200836,1023.5192094114,1535.17213073415
1,1769647685,21.1979247769024,-158.141684516927,35.2587479044159,25.0390099313022,35.207949045475,1023.51725351112,1535.16322320902
1,1769647690,21.1979103759767,-158.141689211823,34.6983282829245,25.0399592359145,35.2074231445902,1023.51658457435,1535.1553537387
1,1769647695,21.1978960749727,-158.141693957138,34.1299578803094,25.0411307101997,35.2080972588936,1023.51677046993,1535.14900443762
1,1769647700,21.1978818857955,-158.141698757378,33.5446937016177,25.0420364271792,35.208677637021,1023.51680295512,1535.14186297275
1,1769647705,21.1978676074662,-158.141703533536,32.9534658802838,25.0427285175297,35.2098255098925,1023.51767649339,1535.13516757507
1,1769647710,21.1978535384549,-158.141708403846,32.3741603255103,25.0441195180201,35.2095129476051,1023.51674504802,1535.1278587463
1,1769647715,21.1978396191269,-158.141713338078,31.7829291242054,25.0443523611276,35.208842794302,1023.51639473413,1535.11746622304
1,1769647720,21.197825624061,-158.141718260529,31.1827531837605,25.0468776077566,35.2085610756471,1023.51553762835,1535.11253585055
1,1769647725,21.1978116848834,-158.141723249124,30.5706514059124,25.0492575920231,35.2079942755559,1023.51450325973,1535.10748524015
1,1769647730,21.1977979182902,-158.141728371499,29.9734529401673,25.0516541477051,35.2076260423583,1023.51300733632,1535.10223409289
1,1769647735,21.1977846974541,-158.141733768273,29.3533981142077,25.0519510829927,35.2094736700646,1023.51485005419,1535.09360429296
1,1769647740,21.1977721380352,-158.141739450819,28.6558341903649,25.0552705948162,35.2070993303072,1023.51207855276,1535.08660701314
1,1769647745,21.1977602345928,-158.141745327929,27.9284573111756,25.0587089514051,35.206204423199,1023.51000000294,1535.08121484997
1,1769647750,21.1977490106295,-158.141751334829,27.1821977452726,25.0594111600077,35.2073852063551,1023.51064248442,1535.07139736206
1,1769647755,21.197738503022,-158.141757372899,26.4418976186835,25.0597642288917,35.2072035662766,1023.51002795804,1535.05897152143
1,1769647760,21.1977286060936,-158.141763362085,25.6777460896718,25.0593952468476,35.2070692793093,1023.51031246318,1535.04548974715
1,1769647765,21.1977195864259,-158.141769175535,24.9642704357291,25.0626795842213,35.2062526562953,1023.50958276978,1535.04036396038
1,1769647770,21.1977115217604,-158.141774747428,24.2448300718505,25.0707862079195,35.2052842606202,1023.50675978485,1535.04662323471
1,1769647775,21.1977043946733,-158.141779938555,23.5710977148215,25.0777836221263,35.2056573953522,1023.50440677895,1535.05212475152
1,1769647780,21.1976979067051,-158.141784853353,22.9251870310748,25.0804061397123,35.2062444824844,1023.50397481053,1535.04781500076
1,1769647785,21.1976915948074,-158.141789657439,22.2782805958567,25.0836057081427,35.2050085235057,1023.50185262882,1535.04264438279
1,1769647790,21.1976857626533,-158.141794239832,21.6413092819844,25.0867535508371,35.2051276250738,1023.50102716984,1535.0395106141
1,1769647795,21.1976804425912,-158.141798570536,20.9904239106751,25.0902403145688,35.2058379073092,1023.50048591044,1535.03703635652
1,1769647800,21.1976754411388,-158.141802733856,20.334567855366,25.0935955950279,35.2051503013403,1023.49913813631,1535.03296015664
1,1769647805,21.1976705335622,-158.141806847248,19.6767222465221,25.098118260714,35.204401704801,1023.49675274379,1535.03164699281
1,1769647810,21.1976656341991,-158.141810956927,19.0049623131743,25.1004023499099,35.2042711289515,1023.49652618626,1535.02496709093
1,1769647815,21.1976608749877,-158.14181498204,18.3580434888243,25.1062714066548,35.2029725474586,1023.49331132824,1535.02626967391
1,1769647820,21.1976563421465,-158.141818887217,17.7131100911254,25.1088403282281,35.204593566934,1023.49374059917,1535.02278754153
1,1769647825,21.1976519656765,-158.141822743108,17.0562497960484,25.1113001727716,35.2039935818581,1023.49240287345,1535.01745880297
1,1769647830,21.1976474044788,-158.141826811614,16.4331746179591,25.1158780230541,35.2054734522079,1023.49314129622,1535.01930188123
1,1769647835,21.1976428831273,-158.141830984244,15.7504728432442,25.1248835568774,35.2034795812753,1023.48898591307,1535.02552570939
1,1769647840,21.1976383741232,-158.141835282858,15.0190751111545,25.1327451938843,35.2016188113823,1023.48491934027,1535.02957895886
1,1769647845,21.1976332805882,-158.141840047156,14.2866810131857,25.1404346621082,35.2022576300445,1023.48401815546,1535.03556760247
1,1769647850,21.1976272819994,-158.141845316604,13.5155278143066,25.155606230706,35.2032975590786,1023.48195650498,1535.05968070694
1,1769647855,21.1976203526844,-158.141851000573,12.7493405084835,25.1751923703455,35.201425636275,1023.47327323818,1535.09040682129
1,1769647860,21.1976126431868,-158.141856923829,11.9920942050562,25.1847530941478,35.2012286585774,1023.47071998663,1535.09983673572
1,1769647865,21.1976041791254,-158.141863027317,11.2010570166967,25.1984487442413,35.2006371916052,1023.46494414456,1535.1176393714
1,1769647870,21.1975956500015,-158.14186915767,10.4070354575953,25.2053242973636,35.2013775619352,1023.46402969789,1535.12112389859
1,1769647875,21.1975872367218,-158.14187528371,9.61599214263874,25.2174708173611,35.200765979494,1023.45891066028,1535.13557414883
1,1769647880,21.1975784975996,-158.14188146592,8.79513240474064,25.2239248023293,35.2009387617598,1023.4575432539,1535.13725031359
1,1769647885,21.1975694131198,-158.141887690029,7.97824450585764,25.2351542953096,35.2015335152839,1023.45403736269,1535.1505923179
1,1769647890,21.1975599420734,-158.141893927878,7.16433470667726,25.2426674468133,35.200883221827,1023.45200758916,1535.1533997051
1,1769647895,21.197549823077,-158.141900155658,6.34545271635198,25.2555638249425,35.1986219844296,1023.44547246512,1535.16777842965
1,1769647900,21.1975389634966,-158.141906313797,5.53451780730286,25.2631005322383,35.2019040599205,1023.44626420235,1535.17483610688
1,1769647905,21.1975276468677,-158.141912364116,4.76035023277373,25.2706895704756,35.1986051449234,1023.43914057413,1535.17585226233
1,1769647910,21.1975161271685,-158.141918290491,3.98717353162882,25.2718797022902,35.2012690676407,1023.44344855097,1535.16873104423
1,1769647915,21.197504836845,-158.141924100446,3.26865323282883,25.3033406046656,35.19421945459,1023.43760250979,1535.22297039108
1,1769647920,21.1974945369765,-158.141929728093,2.53224184381784,25.388513104819,35.1870910474426,1023.41150797331,1535.40285325785
1,1769647925,21.1974859598456,-158.141934842809,1.81868550011208,25.4768312492702,35.2012088681931,1023.39513454397,1535.6148894534
1,1769647930,21.1974788147683,-158.141939245273,1.13991023425413,25.5352903635551,35.1954493258851,1023.3702977148,1535.73329260699
1,1769647935,21.1974721394922,-158.141942994192,0.452188341954116,25.5827039363098,35.1933902052559,1023.35013530518,1535.83021680057
1,1769647940,21.1974658940291,-158.141945978633,0.0367713970035929,NaN,NaN,1023.32633798927,NaN
2,1769650035,21.19335,-158.13825,0.415417178382206,25.5950575843912,35.2052802238104,1023.34268623627,1535.89434380594
2,1769650036,21.1933490375552,-158.138249519731,0.429330657797811,25.5940907597579,35.2106862385579,1023.34770818229,1535.89868433932
2,1769650041,21.1933444858591,-158.138247248395,0.456163793998969,25.5918144987745,35.2137630047684,NaN,1535.89841715236
2,1769650046,21.1933373059211,-158.138243665542,0.492935123077875,25.5949945828058,35.2125739816274,NaN,1535.90435061392
