profile_index,profile_direction,profile_phase,start_time,end_time,start_depth,end_depth,min_depth,max_depth,depth_range,min_lon,max_lon,min_lat,max_lat,distance_traveled,num_points,time_at_surface_s,profile_duration_s
46.5,0.0,surfacing,2026-01-31 16:32:28.424999936,2026-01-31 16:45:25.080000000,0.0,0.0,0.0,3.398871421813965,3.398871421813965,-158.30840333333606,-158.30629666666934,21.485638332752153,21.487974999419098,,694,776,776.655000064
47.0,1.0,descent,2026-01-31 16:45:26.000000000,2026-01-31 17:39:29.000000000,0.4091739058494568,502.32916259765625,0.4091739058494568,502.32916259765625,501.9199886918068,-158.30845833333603,-158.30706405173643,21.487921800811144,21.49709081009611,,4050,24,3243.0
47.5,0.0,inflection,2026-01-31 17:39:29.483000064,2026-01-31 17:39:41.496000000,502.3728332519531,502.32916259765625,502.3073425292969,502.3728332519531,0.06549072265625,-158.30711224288277,-158.30711075043166,21.49709195677966,21.4970953974036,,16,0,12.012999936
48.0,-1.0,ascent,2026-01-31 17:39:42.000000000,2026-01-31 18:51:08.000000000,502.0672912597656,5.9521164894104,5.9521164894104,502.0672912597656,496.1151747703552,-158.3071125438808,-158.306772492457,21.497104434222585,21.506787771591743,,5352,0,4286.0
48.5,0.0,inflection,2026-01-31 18:51:08.667000064,2026-01-31 18:51:08.667000064,5.668422698974609,5.668422698974609,5.668422698974609,5.668422698974609,0.0,-158.30680738113637,-158.30680738113637,21.50679802851671,21.50679802851671,0.0,1,0,0.0
49.0,1.0,descent,2026-01-31 18:51:09.000000000,2026-01-31 19:49:04.000000000,5.90847110748291,501.8272399902344,5.90847110748291,501.8272399902344,495.91876888275146,-158.3068071091927,-158.30616329721354,21.50680205280547,21.51624558643516,,4340,0,3475.0
49.5,0.0,inflection,2026-01-31 19:49:04.084999936,2026-01-31 19:49:20.099000064,502.0236511230469,501.9363708496094,501.8272399902344,502.0236511230469,0.1964111328125,-158.30618152424606,-158.30617953393272,21.516251444155795,21.516256032043497,,21,0,16.014000128
50.0,-1.0,ascent,2026-01-31 19:49:21.000000000,2026-01-31 20:47:59.272000000,501.8490905761719,0.6492226123809814,0.6492226123809814,501.8490905761719,501.1998679637909,-158.30618275979037,-158.30596594961793,21.516257179302094,21.52528191912535,,4392,60,3518.272
50.5,0.0,surfacing,2026-01-31 20:48:00.223000064,2026-01-31 20:58:52.055000064,0.0,0.0,0.0,3.13700008392334,3.13700008392334,-158.31237000000272,-158.3118450000027,21.531926666091127,21.532284999424505,,583,651,651.832
51.0,1.0,descent,2026-01-31 20:58:53.000000000,2026-01-31 21:52:48.000000000,0.11176182329654694,502.0913391113281,0.11176182329654694,502.0913391113281,501.9795772880316,-158.31182166666935,-158.30583985314013,21.53200967472528,21.532709644542425,,4039,32,3235.0
51.5,0.0,inflection,2026-01-31 21:52:48.946000128,2026-01-31 21:53:08.956999936,502.3966369628906,502.41845703125,502.3748474121094,502.4402770996094,0.0654296875,-158.30700728880686,-158.30699213981282,21.532290613470234,21.532302452823767,,26,0,20.010999808
