dive,time,pitch,roll,heading,vbdCC
37,1770180196,25.8,-13.8,211.9,185.546747196466
37,1770180201,25.9,-13.7,208.1,185.56046857778
37,1770180206,26.3,-14,204.8,185.574253561907
37,1770180211,26.4,-13.7,202,185.588002596051
37,1770180216,26.1,-13.4,199.6,185.601735038683
37,1770180221,25.9,-14,196.5,185.615514490753
37,1770180226,26,-14.3,193.1,185.629271821119
37,1770180231,26.3,-14.3,188.9,185.642995968461
37,1770180236,26.1,-13.9,185.7,185.656800308265
37,1770180241,26.3,-14.1,182.2,185.670635066926
37,1770180246,26.4,-14,178,185.685047771782
37,1770180251,26.3,-14,174.9,185.698777448386
37,1770180256,26.2,-14.1,170.6,185.712559666485
37,1770180261,26.2,-14.2,166.9,185.72631699685
37,1770180266,26.1,-14.2,163,185.740043909289
37,1770180271,26.2,-14.1,159.8,185.753826126456
37,1770180276,26.1,-13.9,156.9,185.767577926628
37,1770180281,26.7,-14.1,153.5,185.781307604164
37,1770180286,26.3,-14.1,151.6,185.795120239258
37,1770180291,26.1,-13.7,151.1,185.80956336204
37,1770180296,25.9,-14.2,149.4,185.823276448064
37,1770180301,25.7,-14.1,146.7,185.836997829378
37,1770180306,26.2,-13.9,144.9,185.850782813504
37,1770180311,26.1,-14,143.8,185.864531846717
37,1770180316,25.7,-14.1,141.3,185.878305768594
37,1770180321,25.8,-14,138.1,185.892132231966
37,1770180326,26,-14.1,134.2,185.905972520821
37,1770180330,25.8,-4.6,133.3,185.896968189627
37,1770180336,23.5,-1.7,133.2,185.88318484975
37,1770180341,23.4,-1.6,131.9,185.889727584552
37,1770180346,23.5,-1.5,131.3,185.896254616324
37,1770180351,23.4,-1.6,130.7,185.902772488073
37,1770180356,23.4,-1.8,128.6,185.909316530917
37,1770180361,23.2,-1.6,125.8,185.915844871663
37,1770180366,23.7,-1.6,122.5,185.922361435369
37,1770180371,23.4,-1.5,121.5,185.928902861197
37,1770180376,23.5,-1.5,121.9,185.93543251045
37,1770180381,23.2,-1.4,123.2,185.941946456674
37,1770180386,23.3,-1.2,124.3,185.948489191011
37,1770180391,23.3,-1.4,126.2,185.955017531756
37,1770180396,23.7,-1.5,128.8,185.961534094997
37,1770180401,23.4,-1.5,132.1,185.968076829799
37,1770180406,23.7,-1.5,135.3,185.974705928005
37,1770180411,23.4,-1,138.3,185.981184543576
37,1770180416,23.5,-1.3,140,185.987725969404
37,1770180421,23.6,-1.4,142.6,185.994275246747
37,1770180426,23.5,-1.1,145.2,186.00077479938
37,1770180431,23.3,-1,148,186.007320151199
37,1770180436,23.7,-1.4,150.6,186.013978037518
37,1770180441,23.4,-1.1,153.9,186.020459270105
37,1770180446,23.5,-1.6,155.9,186.027003312949
37,1770180451,23,-2.1,155.5,186.033547356259
37,1770180456,23.3,-1.3,154.5,186.040046908893
37,1770180461,23.4,-1.5,154.7,186.046592260245
37,1770180466,23.9,-1.5,154.6,186.053154623136
37,1770180471,23.1,-1.2,154.5,186.059682963416
37,1770180476,23.4,-1.3,154,186.066228314769
37,1770180481,23.4,-1.5,152.4,186.072887510061
37,1770180486,23.3,-2.1,152,186.079364817124
37,1770180491,23.2,-2.1,152,186.085907551926
37,1770180496,22.8,-2.7,152.9,186.092455520295
37,1770180501,23.3,-2.3,152.8,186.099286135286
37,1770180506,23.3,-1.4,152,186.10580008151
37,1770180511,23.7,-1.3,150.6,186.112045775633
37,1770180516,22.1,-1,149.3,186.118914338294
37,1770180521,23.8,-1.6,146.3,186.125428284984
37,1770180526,23.4,-1.3,143.2,186.131680522114
37,1770180531,24.1,-1.6,142.3,186.138521605171
37,1770180536,22.5,-2.2,138.9,186.145035551395
37,1770180541,24.2,-1.9,134.1,186.151578285731
37,1770180546,25,-1.3,134.5,186.158127563074
37,1770180551,22.9,-1.1,134,186.164645435289
37,1770180556,22.7,-2.6,131,186.171186861116
37,1770180561,25.1,-2.3,130.8,186.177717818879
37,1770180566,22.3,-1.4,128.9,186.184233074076
37,1770180571,23.3,-1.7,125.9,186.190775808413
37,1770180576,23.7,-2,125.1,186.197305457201
37,1770180581,23.5,-1.3,125.2,186.203820712399
37,1770180586,23.1,-1.5,124,186.210362138227
37,1770180591,23.2,-1.6,122.1,186.216891787015
37,1770180596,23.7,-1.4,120.3,186.223407042213
37,1770180601,23.5,-1.4,118.9,186.229951085057
37,1770180606,23.4,-1.2,117.5,186.236479425803
37,1770180611,23.1,-1.4,115.7,186.242995989043
37,1770180616,23.5,-1.4,113.3,186.249537414871
37,1770180621,23.7,-1.4,110.5,186.256088000722
37,1770180626,23.6,-1.7,108,186.262587553356
37,1770180631,23.6,-1.7,105.9,186.269132905174
37,1770180636,24,-1.7,102.5,186.275792100001
37,1770180640,24.1,7.9,101.5,186.278300944308
37,1770180646,24.9,12.2,102.1,186.28013651981
37,1770180651,24.3,12.3,103.7,186.28281680739
37,1770180656,24.1,12.3,106.8,186.285490663489
37,1770180661,24.4,12.3,110.2,186.288159696036
37,1770180666,24.5,12.4,115,186.290838911664
37,1770180671,24.8,12.6,121,186.293513303739
37,1770180676,24.3,12.4,127.8,186.296182872262
37,1770180681,24.7,12.6,132.6,186.29886208789
37,1770180686,24.5,12.5,136.5,186.301536479965
37,1770180690,24.4,2.7,138.2,186.189970210195
37,1770180696,24,0,140.9,186.045401019976
37,1770180701,23.9,0,145,186.052715447266
37,1770180706,23.8,0,148.9,186.060015246272
37,1770180711,23.6,-0.1,151.7,186.067298952956
37,1770180716,23.9,-0.1,153.9,186.074613380712
37,1770180721,24,-0.1,157,186.08190879086
37,1770180726,23.6,0,160.3,186.089196886867
37,1770180731,23.9,-0.1,162.7,186.096511314623
37,1770180736,23.6,0,165.6,186.103809650056
37,1770180741,23.8,-0.1,167.9,186.111096283421
37,1770180746,23.7,0,170.3,186.118410711177
37,1770180751,23.6,-0.1,172.7,186.125707583968
37,1770180756,23.8,0,174.6,186.132992753759
37,1770180761,24,0,176.9,186.140307181515
37,1770180766,24.1,-0.1,178.6,186.147615757771
37,1770180771,23.4,-0.3,179.3,186.154890687671
37,1770180776,23.6,-0.4,179.2,186.162205115426
37,1770180781,23.6,-0.3,178.7,186.169519543182
37,1770180786,23.8,-0.4,178.5,186.177205543499
37,1770180791,23.6,-0.4,178.5,186.184489250649
37,1770180796,23.8,-0.4,178.5,186.191803677939
37,1770180801,23.6,-0.2,179.1,186.199104940053
37,1770180806,23.9,-0.2,179.9,186.206388646737
37,1770180811,23.8,-0.4,180.6,186.21370161185
37,1770180816,23.4,-0.3,181.4,186.220999947749
37,1770180821,23.5,-0.3,181.5,186.228285118006
37,1770180826,23.3,-0.3,181.5,186.235599545762
37,1770180831,23.7,-0.3,182.5,186.242899344303
37,1770180836,23.7,-0.3,184.3,186.250183051452
37,1770180841,23.5,0,186.5,186.257497479208
37,1770180846,23.9,0,190.4,186.264797277749
37,1770180851,23.7,0,195.4,186.27207952179
37,1770180856,23.7,0,200,186.279393949546
37,1770180861,24,0,204.3,186.286715691909
37,1770180866,23.9,0,208.7,186.294000861701
37,1770180871,23.7,0,211.4,186.301315289456
37,1770180876,23.9,-0.2,214.2,186.308613625355
37,1770180881,23.9,0,217.8,186.315900258254
37,1770180886,23.6,0,221.6,186.32321468601
37,1770180891,23.6,0,224.7,186.33049254166
37,1770180896,23.7,-0.2,227.9,186.338171227835
37,1770180901,23.6,0,230.9,186.345453471877
37,1770180906,23.7,-0.1,233.6,186.352441675961
37,1770180911,23.9,-0.2,236.7,186.36008964153
37,1770180916,23.6,-0.2,239.6,186.367374811787
37,1770180921,23.8,0.1,242.9,186.374687776435
37,1770180926,23.6,-0.3,245.8,186.381986112334
37,1770180931,23.6,0.2,249.5,186.389271282125
37,1770180936,23.8,-0.2,252.7,186.396585709881
37,1770180941,24,-0.3,253.7,186.403882583138
37,1770180946,23.4,0,255.5,186.411169215571
37,1770180951,23.8,0.2,261.3,186.418483643327
37,1770180956,23.7,0,266.7,186.425781979691
37,1770180961,24.3,0,270.9,186.433065686841
37,1770180966,23.6,0,274,186.440380114131
37,1770180971,23.5,0,277.4,186.447681375779
37,1770180976,23.5,-0.1,279.6,186.454965083394
37,1770180981,23.6,-0.3,280.7,186.462278047577
37,1770180986,23.2,-0.3,280.4,186.469576383941
37,1770180991,23.4,-0.4,280.1,186.476861553732
37,1770180996,23.5,-0.2,279.9,186.484175981488
37,1770181000,23.9,-10.4,279.4,186.459781933576
37,1770181006,24.5,-13.2,278,186.425989677198
37,1770181011,24.3,-13.4,276.7,186.428414825117
37,1770181016,24.4,-13,275.9,186.430850201636
37,1770181021,24.2,-13.4,272.8,186.43328070757
37,1770181026,24,-13.6,269.5,186.435704881325
37,1770181031,24.3,-13.7,266.2,186.438149025431
37,1770181036,24,-13.4,262.5,186.440578070004
37,1770181041,24.2,-13.7,258.3,186.443004679168
37,1770181046,24.2,-13.8,253.4,186.445439081639
37,1770181051,24.5,-13.7,248.2,186.447877867729
37,1770181056,24.4,-13.7,243,186.450302528567
37,1770181061,24.3,-13.5,237.4,186.452737905202
37,1770181066,24.2,-14,231,186.455168411019
37,1770181071,24,-13.4,225.5,186.457593559055
37,1770181076,24.1,-13.1,224.4,186.460028935689
37,1770181081,24.4,-12.7,225.3,186.462456519017
37,1770181086,24.1,-13,226.3,186.465016586939
37,1770181091,24.2,-12.7,228.2,186.467442222056
37,1770181096,24.2,-12.8,229.5,186.469877598574
37,1770181101,24.2,-12.9,231.7,186.472308104392
37,1770181106,24.3,-13.1,233.7,186.474732765346
37,1770181111,24.1,-13,235.1,186.477160348673
37,1770181116,24.4,-12.8,236.6,186.479589880328
37,1770181121,24.3,-12.8,237.3,186.482015515445
37,1770181126,24.2,-12.9,238,186.484450404881
37,1770181131,24.1,-13.1,238.3,186.486888704007
37,1770181136,24.2,-12.8,238.4,186.489314339124
37,1770181141,24,-13,238.3,186.491749228677
37,1770181146,24,-12.9,239.1,186.494187527569
37,1770181151,24,-12.8,239.7,186.496612675604
37,1770181156,23.7,-13,239.8,186.499048052239
37,1770181161,23.8,-12.6,241,186.501477583777
37,1770181166,24.1,-12.5,239.5,186.503903706092
37,1770181171,24.2,-13.1,235.5,186.506339082611
37,1770181176,24.1,-13.3,231,186.508769101347
37,1770181181,24,-13.2,226.8,186.511194736464
37,1770181186,24.1,-13.2,222.9,186.513630112982
37,1770181191,24.2,-13.2,218.9,186.516062080045
37,1770181196,24.1,-13.2,215.5,186.518485279754
37,1770181201,24.2,-13.2,212.9,186.520920656272
37,1770181206,24.3,-12.9,210.4,186.523353597615
37,1770181211,24.3,-13.2,208.2,186.52590879472
37,1770181216,24.1,-13,205.7,186.528333455557
37,1770181221,23.9,-13.2,202.9,186.530769319157
37,1770181226,24.1,-13.3,200.3,186.533199825091
37,1770181231,24.1,-13.1,197,186.535624973127
37,1770181236,24.1,-13,194,186.53805986268
37,1770181241,24,-13.1,190.7,186.54049767449
37,1770181246,24.4,-13.4,188,186.542923309607
37,1770181251,23.8,-12.9,185.5,186.545358199161
37,1770181256,24.3,-12.6,183.6,186.547796985251
37,1770181261,24.2,-12.6,182.7,186.550221646205
37,1770181266,24.3,-12.7,181.8,186.552657022723
37,1770181271,23.5,-12.7,180.8,186.555086554377
37,1770181276,24.4,-13,179.7,186.557512189494
37,1770181281,23.8,-12.7,180.2,186.559947566013
37,1770181286,23.9,-13,180.8,186.562378559029
37,1770181291,23.7,-12.8,181.4,186.564803219866
37,1770181296,25,-13.3,181.3,186.567238596501
37,1770181301,23.6,-13.2,179.5,186.569669102319
37,1770181306,24.3,-12.8,178.5,186.572093763272
37,1770181311,23.8,-12.5,180.4,186.574529626989
37,1770181316,24.4,-13.4,182.2,186.576961593935
37,1770181321,24.6,-12.7,181,186.579385280726
37,1770181326,23.4,-12.9,181.3,186.58182065736
37,1770181331,23.9,-13.3,180.1,186.584253598587
37,1770181336,24.3,-12.8,178.1,186.586808795575
37,1770181341,24.4,-13.8,177.5,186.589233456645
37,1770181346,23.3,-13,178.8,186.591668833164
37,1770181351,24.4,-12.6,181.4,186.59409154579
37,1770181356,24.4,-13.3,183,186.596517180908
37,1770181361,24,-12.9,184.7,186.598952070344
37,1770181366,24.2,-12.9,186.5,186.601388908108
37,1770181371,24.1,-13.1,189,186.603815517388
37,1770181376,24.4,-13.1,192.5,186.606250894023
37,1770181381,24,-13.3,194.9,186.608680425677
37,1770181386,23.8,-13.1,197.7,186.611105573713
37,1770181391,24.3,-11.9,201.7,186.613540950231
37,1770181396,24.1,-12.8,203.7,186.615970968967
37,1770181401,24,-12.9,205.5,186.618396117003
37,1770181406,24.1,-12.9,206.3,186.620831980603
37,1770181411,23.7,-13,204.4,186.623255180428
37,1770181416,23.9,-13.2,199.8,186.625680328347
37,1770181421,23.9,-13.2,194.8,186.628115704865
37,1770181426,24.1,-13.6,189.7,186.630552542745
37,1770181431,24.1,-13.6,184.5,186.632972332998
37,1770181436,24,-13.3,179.4,186.63540868368
37,1770181441,24.1,-13.4,174.6,186.637845034362
37,1770181446,24.2,-13.4,169.8,186.640402666875
37,1770181451,23.8,-13.3,165,186.642826840747
37,1770181456,23.7,-13,160.4,186.645262704347
37,1770181461,24.3,-13.2,156.3,186.647678110865
37,1770181466,24.3,-13.1,153.9,186.650102771819
37,1770181471,24.1,-13,151.8,186.652538148337
37,1770181476,23.6,-13.1,149.6,186.65496816719
37,1770181481,24,-13.1,147.5,186.657393315225
37,1770181486,23.9,-13.1,145.9,186.659829178825
37,1770181491,23.7,-13,144.7,186.662259684643
37,1770181496,24.1,-12.9,144.1,186.66468434548
37,1770181501,24,-12.9,144.1,186.667119722115
37,1770181506,23.7,-13,143.8,186.669550227933
37,1770181510,24,-2,144.8,186.600591726601
37,1770181516,23.3,-0.8,146.3,186.510194981995
37,1770181521,23.6,-0.6,145.4,186.511629296117
37,1770181526,23.6,-0.7,144,186.513065331441
37,1770181531,23.3,-0.7,141.1,186.514493621478
37,1770181536,23.9,-0.9,138,186.515927648754
37,1770181541,23.6,-0.8,135.8,186.517363970925
37,1770181546,23.3,-0.9,133.8,186.518792260962
37,1770181551,23.7,-0.9,132.1,186.520226575085
37,1770181556,23.5,-0.8,131.2,186.521658020618
37,1770181561,23,-0.7,130.4,186.52308602375
37,1770181566,23.7,-0.9,129.5,186.524520337931
37,1770181571,23.4,-0.7,128.6,186.525951496558
37,1770181576,23.4,-0.8,126.8,186.527379786537
37,1770181581,23.8,-0.9,124.7,186.528814100719
37,1770181586,23.2,-1,123.3,186.530249562289
37,1770181591,23.4,-0.9,120.9,186.531674696889
37,1770181596,23.9,-0.8,119.8,186.533112166449
37,1770181601,23.6,-0.8,119.1,186.534544472583
37,1770181606,23.5,-1,118.4,186.536050789291
37,1770181611,23.5,-0.8,117.8,186.537478218728
37,1770181616,23.2,-0.7,115.7,186.538912819698
37,1770181621,23.6,-0.9,112.5,186.540339675441
37,1770181626,23.6,-1.1,110.2,186.541767965478
37,1770181631,23.2,-0.8,108.7,186.543201992754
37,1770181636,23.6,-0.7,107.1,186.544637741172
37,1770181641,23.2,-0.9,106,186.546066604904
37,1770181646,23.4,-0.8,105.9,186.547496329295
37,1770181651,23.6,-0.9,105.5,186.548927201075
37,1770181656,23.4,-0.8,105.1,186.550355777959
37,1770181661,23,-0.7,104.9,186.55179037893
37,1770181666,23.6,-0.7,103.6,186.55322125071
37,1770181671,23.4,-0.8,102.8,186.5546501145
37,1770181676,22.9,-0.9,100.9,186.556084428681
37,1770181681,23.3,-1,98.9,186.55751558725
37,1770181686,23.2,-0.9,97,186.558943877346
37,1770181691,23.6,-0.7,95.1,186.560378191469
37,1770181696,23.3,-0.9,94.3,186.561832585954
37,1770181701,23.3,-0.7,93.3,186.563251409563
37,1770181706,23.4,-0.9,92.1,186.564685723686
37,1770181711,23.3,-0.5,90.9,186.566137536429
37,1770181716,23.1,-0.7,88.6,186.567558941781
37,1770181721,23.3,-1.1,86.8,186.568993255962
37,1770181726,23.6,-0.9,84.7,186.570427856932
37,1770181731,23.3,-1.1,82.1,186.571852704627
37,1770181736,23.1,-0.7,81.2,186.573287592502
37,1770181741,23.4,-0.9,79.8,186.574747437437
37,1770181746,23,-0.8,79.3,186.576160236844
37,1770181751,23,-0.7,79.2,186.577594550967
37,1770181756,23.6,-0.7,77.9,186.579052100948
37,1770181761,23.5,-0.8,76.9,186.580472072004
37,1770181766,23.1,-0.9,75.6,186.58190609928
37,1770181771,23.4,-0.7,74.6,186.58334156085
37,1770181776,23.2,-0.9,74,186.584766982298
37,1770181781,22.9,-0.8,73.6,186.586202157021
37,1770181786,23.1,-0.7,72.7,186.587637044839
37,1770181791,23.2,-0.7,71.6,186.589142787852
37,1770181796,23.3,-0.8,70.6,186.590570217289
37,1770181801,23.3,-0.5,69.9,186.592004531471
37,1770181806,23.1,-0.5,69.6,186.593440279888
37,1770181811,23.2,-0.9,68.4,186.594869143621
37,1770181816,23.2,-0.7,68,186.596303170896
37,1770181821,23.8,10.5,69.1,186.545217979699
37,1770181826,25.1,12.4,71.2,186.488552366616
37,1770181831,24.3,12.7,74.5,186.493876106339
37,1770181836,23.9,12.7,80.5,186.499212625436
37,1770181841,24.5,12.8,85.8,186.50450867624
37,1770181846,24.7,12.6,89.9,186.50983348093
37,1770181851,24.4,12.5,94.8,186.515156155452
37,1770181857,24.6,12.6,99.9,186.520736550679
37,1770181861,24.8,12.7,104.2,186.526041121455
37,1770181866,24.2,12.5,109.7,186.531365925912
37,1770181871,24.7,12.6,114.7,186.536696055206
37,1770181876,24.7,12.6,118.6,186.541998495813
37,1770181881,24.2,12.4,122.3,186.547324365238
37,1770181886,24.6,12.6,124.4,186.552639585221
37,1770181891,25.1,12.4,125.8,186.557940960862
37,1770181896,24.1,12.6,127.6,186.563265765551
37,1770181901,24.4,12.3,129,186.568578855367
37,1770181906,24.8,12.3,130.1,186.573881295975
37,1770181911,24.3,12.1,131.6,186.5792071654
37,1770181916,24.4,12.5,132.5,186.584519190481
37,1770181921,24.7,12.4,133.5,186.589823761024
37,1770181926,24,12.2,134.8,186.595148565713
37,1770181931,24.4,1.1,134.3,186.483495548368
37,1770181937,23.2,-0.1,134.3,186.333874647971
37,1770181941,23.1,0,134.6,186.335986907827
37,1770181946,23.7,0,134.7,186.338108500815
37,1770181951,23.4,0,134.8,186.34022457886
37,1770181956,23.7,0,135,186.342337687151
37,1770181961,23.7,-0.1,135.3,186.344458431704
37,1770181966,23.5,0.1,135.3,186.346582146012
37,1770181971,23.6,0.4,134.6,186.348694405868
37,1770181976,23.8,0,133.5,186.350815150421
37,1770181981,23.4,0,133.2,186.352932076901
37,1770181986,23.4,-0.3,133.7,186.355044760974
37,1770181991,23.5,-0.1,134.9,186.357165929861
37,1770181996,23.6,-0.1,136,186.35928200779
37,1770182001,23.3,0,136.7,186.361395116197
37,1770182006,23.5,0.2,137.3,186.363516284968
37,1770182011,23.8,0,137.7,186.36563278723
37,1770182016,23.4,0,138.7,186.367745047086
37,1770182021,23.3,0,139.7,186.369865791756
37,1770182026,23.5,0,140.6,186.372021747637
37,1770182031,23.2,0,141.2,186.374122129055
37,1770182036,23.9,0,141.6,186.376236085896
37,1770182041,23.4,0,142.1,186.378365315031
37,1770182046,23.5,-0.3,142.6,186.380473332596
37,1770182051,23.2,0,143,186.382595349802
37,1770182056,23.4,0,142.8,186.384754275554
37,1770182061,23.9,0,142.4,186.386855081073
37,1770182066,22.8,0,141.9,186.388976674061
37,1770182071,23.9,0,141.5,186.391098267166
37,1770182076,24.1,0,141.3,186.393205860513
37,1770182081,22.7,0.1,141.5,186.395327877719
37,1770182086,23.9,0,140.8,186.397486379137
37,1770182091,23.9,0,140.9,186.399582518148
37,1770182096,22.8,0,141.3,186.401703686919
37,1770182101,23.8,-0.1,141.2,186.403818492312
37,1770182107,23.9,-0.1,141.5,186.406041052891
37,1770182112,23.1,0.1,141.7,186.408159676357
37,1770182116,23.8,0,141.4,186.410218906938
37,1770182121,24,0,141.4,186.41230953089
37,1770182126,23.1,-0.3,142,186.414430275559
37,1770182131,23.8,-0.3,142.2,186.416584958788
37,1770182136,23.9,-0.2,142.4,186.418692552135
37,1770182141,23.1,0.1,142.5,186.42081414524
37,1770182146,23.3,0,142.5,186.422930223169
37,1770182151,23.6,0,142,186.425043331459
37,1770182156,23.1,-0.1,140.1,186.42716450023
37,1770182161,23.8,0,137.9,186.429317486589
37,1770182166,24.1,0,137.1,186.431419989211
37,1770182171,23.1,0.2,137.4,186.433541157981
37,1770182176,23.6,0,137.4,186.435661478317
37,1770182181,23.8,0,138,186.437776283594
37,1770182186,23.8,-0.2,138.7,186.439891513088
37,1770182191,23.3,-0.4,139.6,186.442013106076
37,1770182197,23.8,-0.2,139.6,186.444228030625
37,1770182202,23.7,0,140.2,186.446340714814
37,1770182207,23,0.7,140.7,186.448462307802
37,1770182212,23.2,0.4,140.4,186.450578385731
37,1770182217,23.2,0.5,139.5,186.452691494138
37,1770182222,23.1,0.6,137.8,186.454812238691
37,1770182227,24.6,0.1,136.5,186.456922377343
37,1770182232,23.3,0.2,136.5,186.459027849603
37,1770182236,23.3,0,135.4,186.461143079097
37,1770182242,24.6,0,134.7,186.515743530821
37,1770182247,23.4,0,136,186.510210389737
37,1770182252,24,0.4,135.2,186.504656074569
37,1770182257,23.7,-0.5,134.9,186.499003689736
37,1770182262,23.1,0.1,135.8,186.493510667933
37,1770182267,24,-0.3,136.1,186.487950780895
37,1770182272,23.3,0,137.2,186.482279450633
37,1770182277,23.4,0,137.1,186.476778627839
37,1770182282,23.6,-0.1,136.6,186.471222083783
37,1770182287,23.5,0,137,186.465555211296
37,1770182292,23.3,0,137.9,186.460062189726
37,1770182297,23.5,0,138.2,186.454503417015
37,1770182302,23.5,-0.1,138.9,186.448833201081
37,1770182307,23.3,0,139.3,186.443311204435
37,1770182312,23.1,-0.2,139.1,186.437739058398
37,1770182317,23.5,-0.2,138.7,186.432168026688
37,1770182322,23.5,0,139.2,186.426611482631
37,1770182327,23.4,-0.3,139.1,186.421038222266
37,1770182332,23.8,-0.1,139.4,186.415385837201
37,1770182337,23.1,0,139.9,186.40987832821
37,1770182342,23.4,0,138.7,186.404306182172
37,1770182347,23.5,-0.1,138.3,186.39866048377
37,1770182352,22.9,-0.3,138.1,186.393144059228
37,1770182357,24.1,0,137.6,186.38757191319
37,1770182362,23.4,0,139.4,186.381995309377
37,1770182367,22.8,-0.1,141.2,186.376179103274
37,1770182372,24.3,0,142.1,186.370629245881
37,1770182377,23.3,0,144.5,186.365058214171
37,1770182382,23.1,0,146.8,186.359497212339
37,1770182387,23.9,0,148.5,186.353947354946
37,1770182392,23.5,0,150.7,186.348374094348
37,1770182397,23,0,153,186.342816435965
37,1770182402,23.5,0,155,186.337264349917
37,1770182407,23.8,0,157,186.331692203879
37,1770182412,23.4,-0.1,159.1,186.326133430703
37,1770182417,22.9,0,160.3,186.32058357331
37,1770182422,24.4,0,161.3,186.315011427272
37,1770182427,22.9,-0.1,162.6,186.30945042544
37,1770182432,23.4,0,162.2,186.303918398917
37,1770182437,24.1,0,162.4,186.298347367439
37,1770182442,22.7,0,162.2,186.292807539692
37,1770182447,24.2,-0.1,161.7,186.287254339084
37,1770182452,23.4,-0.3,160.5,186.281682193046
37,1770182457,23,-0.3,157.9,186.276023121551
37,1770182462,24.2,0,155.6,186.27050335356
37,1770182467,23.9,-0.2,154.1,186.264949038392
37,1770182472,22.8,-0.1,152.9,186.259299996775
37,1770182477,24.2,-0.3,151.5,186.253788029775
37,1770182482,22.8,-0.2,151.7,186.248215883737
37,1770182487,23.2,0,150.8,186.242637051269
37,1770182492,23.7,-0.2,149.5,186.237088308204
37,1770182497,23.3,-0.3,148,186.231517276494
37,1770182502,23.6,0,146.5,186.225854861783
37,1770182507,23.4,0,144.8,186.22033620812
37,1770182512,23.7,0,143.5,186.214765176876
37,1770182517,23.2,0,142.1,186.20918968739
37,1770182522,23.4,-0.1,140.7,186.203374595614
37,1770182527,23.5,-0.3,139.7,186.197823623894
37,1770182532,23.6,0,138.5,186.192251477856
37,1770182537,23.4,0,137.3,186.186691590585
37,1770182542,23.3,0,135.8,186.181141733192
37,1770182547,23.8,0,134.5,186.224686206318
37,1770182552,23,0,133.1,186.21726273559
37,1770182557,23.7,0,131.4,186.209804958664
37,1770182562,23.4,-0.1,130,186.202338232659
37,1770182567,23.4,0,128.6,186.194911778904
37,1770182572,23.7,-0.2,126.9,186.187455493957
37,1770182577,23.1,0,125.6,186.180009649601
37,1770182582,23.8,-0.1,124.4,186.172178984154
37,1770182587,23.2,0,123.9,186.164754021913
37,1770182592,23.4,0,124.5,186.157296245452
37,1770182597,23.3,0,124.5,186.149829519447
37,1770182602,24,-0.3,123.5,186.142403065693
37,1770182607,23,0,123.1,186.134945289232
37,1770182612,23.4,0,122.5,186.127505410928
37,1770182617,24.1,0,120.9,186.120077465661
37,1770182622,22.5,-0.3,119.9,186.112618197687
37,1770182627,23.5,-0.1,116.8,186.105178319849
37,1770182632,23.8,-0.2,114.7,186.097751865629
37,1770182637,22.6,-0.1,113.8,186.090292597655
37,1770182642,23.5,-0.4,111.2,186.082852719352
37,1770182647,23.7,-0.1,110,186.075424774084
37,1770182652,22.8,-0.3,108.6,186.06796550611
37,1770182657,23.4,-0.2,107.7,186.060524136759
37,1770182662,23.7,-0.3,106.8,186.053096191026
37,1770182667,23,-0.2,107.7,186.045638414565
37,1770182672,22.8,-0.1,108.3,186.038200028241
37,1770182677,23.8,-0.3,108.7,186.030772082508
37,1770182682,22.9,0,108.9,186.023312814534
37,1770182687,23.3,0,109.4,186.015853546094
37,1770182692,23.1,-0.2,110.4,186.00844349945
37,1770182697,23.3,-0.1,111,186.000987214502
37,1770182702,22.8,-0.2,112.3,185.993527946528
37,1770182707,23.6,-0.1,112.1,185.985691315029
37,1770182712,23.1,0,113.9,185.978261877317
37,1770182717,23.4,-0.2,114.4,185.970805592835
37,1770182722,23.1,0,116.1,185.963361239992
37,1770182727,22.8,0,117,185.955934786238
37,1770182732,24.1,-0.1,117.4,185.948477009777
37,1770182737,22.5,0,119.5,185.941034148447
37,1770182742,23.3,0,120,185.93360918574
37,1770182747,23.9,-0.1,120.1,185.92615140928
37,1770182752,22.4,0,122.3,185.918686175253
37,1770182757,23.4,0,122.4,185.91125822952
37,1770182762,24.1,-0.2,123.4,185.903801944572
37,1770182767,22.5,0.1,125,185.896335219033
37,1770182772,23.2,-0.2,125.3,185.888908764813
37,1770182777,24,-0.1,125.9,185.881452479865
37,1770182782,22.8,-0.1,127.4,185.874009618536
37,1770182787,22.6,0,127.7,185.866584656294
37,1770182792,24.4,-0.2,127.1,185.859125388321
37,1770182797,22.5,-0.1,128.5,185.85168401897
37,1770182802,23.7,0,129.1,185.844256073236
37,1770182807,22.6,0,130.2,185.836798296776
37,1770182812,24.6,0,130.5,185.829356926959
37,1770182817,22,-0.3,132.8,185.821928981692
37,1770182822,23.7,-0.2,133.1,185.814472696744
37,1770182827,23.5,0,135.4,185.807040276472
37,1770182832,23,0,137,185.799223035108
37,1770182837,23,0,138.2,185.791795089841
37,1770182842,23.9,-0.1,139.5,185.784335821401
37,1770182847,22.9,-0.2,140.3,185.776897435077
37,1770182852,23.3,0,140.8,185.916249109432
37,1770182857,24,-0.3,141.3,185.900792246684
37,1770182862,22.8,-0.3,141.6,185.885372554883
37,1770182867,23.5,-0.1,141.7,185.869884715416
37,1770182872,23.3,0,142,185.85442165751
37,1770182877,22.9,-0.3,143.1,185.839008160867
37,1770182882,23.2,0,143.2,185.82351722382
37,1770182887,23.8,-0.3,144.8,185.807778482325
37,1770182892,22.2,0,146,185.792445521802
37,1770182897,24.1,0,146.9,185.776957683265
37,1770182902,23.8,-0.1,148.1,185.761454355903
37,1770182907,22.2,-0.3,148.3,185.746031566523
