dive,time,latitude,longitude,depth,temperature,salinity,density,soundVelocity
30,1770020805,21.4615301239803,-158.382332216882,871.613183796457,4.84150665847589,34.4528353270787,1027.26017263323,1483.92317809257
30,1770020825,21.4615052564788,-158.382305071078,873.565502965884,4.8203380142106,34.4529846832955,1027.26268789248,1483.86902377368
30,1770020845,21.4614789808192,-158.382279691734,875.398275752458,4.76387396623082,34.4620729835532,1027.27626447611,1483.67879084765
30,1770020865,21.4614507490104,-158.382256694914,877.270874785084,4.75451695850798,34.4607233057394,1027.27624569698,1483.66998561508
30,1770020885,21.4614207579795,-158.382236830499,879.093654498377,4.73922165413864,34.4613841417846,1027.27848705154,1483.63843116427
30,1770020905,21.4613904904716,-158.38221769715,880.946299517385,4.73252263814683,34.4614389076815,1027.27928171265,1483.64213035415
30,1770020925,21.4613606086804,-158.382197643058,882.87861065519,4.73139416385382,34.4606639840988,1027.27879345714,1483.66912640783
30,1770020945,21.4613305541545,-158.382177524032,884.790983429472,4.73082773478154,34.4610046444578,1027.27912719022,1483.6995941864
30,1770020965,21.4613017878436,-158.382155555827,886.663498110787,4.71942960032341,34.4610700590572,1027.28045580993,1483.68418905167
30,1770020985,21.4612756708149,-158.382129982434,888.516075876867,4.70376901159476,34.4629246945192,1027.28367892779,1483.65315903846
30,1770021005,21.4612507215869,-158.382102750071,890.428396954347,4.70295799075459,34.4624726981656,1027.28341096555,1483.68156147972
30,1770021025,21.4612255723518,-158.382076052346,892.300861018871,4.69853335801331,34.4624074502054,1027.28385356525,1483.69483761534
30,1770021045,21.4612002192419,-158.38204948059,894.183268053594,4.69690984048392,34.463284339596,1027.28473062254,1483.72113597088
30,1770021065,21.4611746958641,-158.382022730294,896.135375922924,4.69537122130313,34.4638980119432,1027.28538934005,1483.74861706961
30,1770021085,21.4611491452678,-158.381996420128,897.987869556751,4.69082594822136,34.4631315761568,1027.28528869904,1483.76012378152
30,1770021105,21.461123795544,-158.381969914561,899.949901325519,4.68427227882035,34.4649728099545,1027.28748082889,1483.76862632905
30,1770021125,21.4610996438438,-158.381941688977,901.88203640299,4.64824617035126,34.4663985363843,1027.29262309642,1483.65387763738
30,1770021145,21.461076963467,-158.38191220105,903.814153585001,4.64503672559099,34.4653547470736,1027.29215141271,1483.67187931446
30,1770021165,21.4610543906133,-158.381882551384,905.825926685906,4.64282852663465,34.4651445479147,1027.29222988443,1483.69649047701
30,1770021185,21.4610314352738,-158.381853157858,907.867557771428,4.63661768640392,34.4640886483805,1027.29208152303,1483.70387886899
30,1770021205,21.4610080067708,-158.381824358663,909.819537590465,4.62870956599456,34.4650036404154,1027.29368494847,1483.7053234813
30,1770021225,21.4609837415045,-158.38179622139,911.900965339907,4.62229092975591,34.4641466877959,1027.29371642829,1483.71278046066
30,1770021245,21.4609592206399,-158.381768573582,914.002289995977,4.61134311098145,34.4665699531929,1027.2968520777,1483.70612967266
30,1770021265,21.460935963172,-158.381739678779,916.053799813963,4.60536852614172,34.4673629830845,1027.29814260091,1483.71710794238
30,1770021285,21.4609151059393,-158.381708639856,918.05549626381,4.60142033570693,34.4686417203946,1027.29959414994,1483.73630112925
30,1770021305,21.4608963853976,-158.381675663407,920.017339327298,4.60152756452839,34.4682813885338,1027.29929631644,1483.76948172231
30,1770021325,21.460878709534,-158.381641421502,922.06879001304,4.60034502841857,34.4684426544395,1027.29955506669,1483.79951847413
30,1770021345,21.4608623896652,-158.381606551607,924.080387123327,4.58774548270771,34.4702891007608,1027.30241277049,1483.78370139888
30,1770021365,21.4608472044997,-158.381570992306,926.10192310259,4.57566429899946,34.4708412709676,1027.30418428194,1483.76847017066
30,1770021385,21.4608323388842,-158.38153499698,928.133397662702,4.57406264673143,34.4725964721785,1027.30575404453,1483.79854703948
30,1770021405,21.4608192798828,-158.381498110816,929.905942646062,4.54983270052635,34.4752850756046,1027.3105566923,1483.73141668943
30,1770021425,21.4608092247533,-158.381459392529,931.698388558385,4.52938007360719,34.4751217346503,1027.31267428818,1483.676485193
30,1770021445,21.4608015384455,-158.381419185509,933.490819079248,4.52713248337831,34.4750450074984,1027.31286003563,1483.69738537104
30,1770021465,21.4607952397806,-158.381378288901,935.243402929375,4.52290063297093,34.4750484903239,1027.31332705346,1483.70946164482
30,1770021485,21.4607904318816,-158.381336744734,936.926267892782,4.51861793260662,34.4755744089111,1027.31421417901,1483.72083955163
30,1770021505,21.4607864943309,-158.381295114689,938.768441796983,4.51588074282002,34.4755448278286,1027.3144907315,1483.74060792713
30,1770021525,21.4607832119988,-158.381253141932,940.640472139177,4.51193702439333,34.4767209921115,1027.31585660199,1483.75746440022
30,1770021545,21.4607810138845,-158.381210864443,942.462698318736,4.51032122632882,34.4767557343546,1027.31606118724,1483.78164876504
30,1770021565,21.4607788246345,-158.381168606813,944.34465292483,4.50927369696132,34.4761214742126,1027.31567239082,1483.80832138507
