timestamp,lat,lon,depth_m
2026-02-02T05:06:09Z,21.43138333333333,-158.3604,963.1
2026-02-02T05:06:29Z,21.43135,-158.36036666666666,965.0
2026-02-02T05:06:49Z,21.431316666666664,-158.36034999999998,966.8
2026-02-02T05:07:09Z,21.431283333333333,-158.36031666666668,968.7
2026-02-02T05:07:29Z,21.43125,-158.36028333333334,970.6
2026-02-02T05:07:49Z,21.431199999999997,-158.36025,972.5
2026-02-02T05:08:09Z,21.431166666666666,-158.36021666666664,974.5
2026-02-02T05:08:29Z,21.43113333333333,-158.36018333333334,976.5
2026-02-02T05:08:49Z,21.43111666666667,-158.36015,978.4
2026-02-02T05:09:09Z,21.43108333333333,-158.36011666666667,980.2
2026-02-02T05:09:29Z,21.431066666666666,-158.3601,982.0
2026-02-02T05:09:49Z,21.431033333333335,-158.36004999999997,984.1
2026-02-02T05:10:09Z,21.431,-158.36001666666667,986.0
2026-02-02T05:10:29Z,21.430983333333334,-158.35998333333333,987.9
2026-02-02T05:10:49Z,21.43095,-158.35995,989.8
2026-02-02T05:11:09Z,21.43091666666667,-158.35991666666666,991.8
2026-02-02T05:11:29Z,21.430899999999998,-158.35988333333336,993.7
2026-02-02T05:11:49Z,21.430866666666663,-158.35985,995.7
2026-02-02T05:12:09Z,21.430833333333332,-158.35981666666666,997.7
2026-02-02T05:12:22Z,21.43081666666667,-158.3598,998.8
2026-02-02T05:12:32Z,21.430799999999998,-158.3598,999.6
2026-02-02T05:12:42Z,21.430799999999998,-158.3598,999.2
2026-02-02T05:12:52Z,21.430799999999998,-158.35978333333333,998.2
2026-02-02T05:13:02Z,21.430783333333338,-158.35976666666664,996.6
2026-02-02T05:13:12Z,21.430766666666667,-158.35973333333334,994.5
2026-02-02T05:13:32Z,21.4307,-158.3597,989.5
2026-02-02T05:13:52Z,21.430616666666666,-158.35965,983.9
2026-02-02T05:14:12Z,21.43055,-158.35959999999997,978.8
2026-02-02T05:14:32Z,21.430466666666668,-158.35955,973.7
2026-02-02T05:14:52Z,21.43038333333333,-158.3595,969.7
2026-02-02T05:15:12Z,21.430316666666666,-158.35944999999998,966.4
2026-02-02T05:15:32Z,21.43025,-158.3594,963.1
2026-02-02T05:15:52Z,21.4302,-158.35935,959.6
2026-02-02T05:16:12Z,21.430150000000005,-158.35930000000002,956.3
2026-02-02T05:16:32Z,21.4301,-158.35925,953.0
2026-02-02T05:16:52Z,21.430049999999998,-158.35918333333333,949.7
2026-02-02T05:17:12Z,21.430000000000003,-158.35911666666667,946.2
2026-02-02T05:17:32Z,21.42995,-158.35905,942.9
2026-02-02T05:17:52Z,21.429916666666667,-158.359,939.7
2026-02-02T05:18:12Z,21.429866666666666,-158.35895,936.7
2026-02-02T05:18:32Z,21.42983333333333,-158.35888333333332,933.7
2026-02-02T05:18:52Z,21.42978333333333,-158.35883333333334,930.5
2026-02-02T05:19:12Z,21.429733333333335,-158.35878333333332,927.3
2026-02-02T05:19:32Z,21.429683333333333,-158.35873333333333,924.0
2026-02-02T05:19:52Z,21.42963333333333,-158.35868333333335,920.6
2026-02-02T05:20:12Z,21.429583333333333,-158.35863333333333,917.4
2026-02-02T05:20:32Z,21.42953333333333,-158.3585833333333,914.0
2026-02-02T05:20:52Z,21.42948333333333,-158.35853333333336,910.7
2026-02-02T05:21:12Z,21.429433333333336,-158.35848333333334,907.4
2026-02-02T05:21:32Z,21.42936666666667,-158.35845,904.3
2026-02-02T05:21:52Z,21.42931666666667,-158.35840000000002,901.0
2026-02-02T05:22:12Z,21.429250000000003,-158.35836666666668,897.7
2026-02-02T05:22:32Z,21.429199999999998,-158.35833333333332,894.6
2026-02-02T05:22:52Z,21.429149999999996,-158.35828333333333,891.2
2026-02-02T05:23:12Z,21.42908333333333,-158.35825000000003,888.0
2026-02-02T05:23:32Z,21.429033333333336,-158.3582,885.1
2026-02-02T05:23:52Z,21.428983333333335,-158.35815,882.3
2026-02-02T05:24:12Z,21.42893333333333,-158.3581,879.4
2026-02-02T05:24:32Z,21.4289,-158.35806666666667,876.6
2026-02-02T05:24:52Z,21.428850000000004,-158.35801666666666,873.8
2026-02-02T05:25:12Z,21.428816666666663,-158.35796666666664,871.0
2026-02-02T05:25:32Z,21.428766666666668,-158.35791666666668,868.4
2026-02-02T05:25:52Z,21.428733333333337,-158.35786666666667,865.5
2026-02-02T05:26:12Z,21.428683333333332,-158.35781666666665,862.7
2026-02-02T05:26:32Z,21.42865,-158.35775,859.6
2026-02-02T05:26:52Z,21.4286,-158.3577,856.4
2026-02-02T05:27:12Z,21.428550000000005,-158.35765,853.4
2026-02-02T05:27:32Z,21.4285,-158.35761666666667,850.5
2026-02-02T05:27:52Z,21.428449999999998,-158.35756666666666,847.4
2026-02-02T05:28:12Z,21.428400000000003,-158.35751666666664,844.5
2026-02-02T05:28:32Z,21.428350000000002,-158.35746666666668,841.5
2026-02-02T05:28:52Z,21.428299999999997,-158.35743333333332,838.7
2026-02-02T05:29:12Z,21.428250000000002,-158.35738333333333,835.7
2026-02-02T05:29:32Z,21.42821666666667,-158.35733333333334,832.9
2026-02-02T05:29:53Z,21.428166666666666,-158.3573,830.1
2026-02-02T05:30:13Z,21.428116666666664,-158.35725,827.3
2026-02-02T05:30:33Z,21.42806666666667,-158.3572166666667,824.4
2026-02-02T05:30:53Z,21.428016666666668,-158.35716666666667,821.5
2026-02-02T05:31:13Z,21.427966666666666,-158.35713333333334,818.8
2026-02-02T05:31:33Z,21.42791666666667,-158.35708333333332,816.2
2026-02-02T05:31:53Z,21.42788333333333,-158.35705000000002,813.6
2026-02-02T05:32:13Z,21.427833333333336,-158.35701666666668,810.8
2026-02-02T05:32:33Z,21.42778333333333,-158.35696666666666,807.9
2026-02-02T05:32:53Z,21.427733333333336,-158.35693333333333,805.2
2026-02-02T05:33:13Z,21.427683333333334,-158.35690000000002,802.7
2026-02-02T05:33:33Z,21.427633333333333,-158.35685,799.9
2026-02-02T05:33:53Z,21.427583333333338,-158.3568,797.0
2026-02-02T05:34:13Z,21.427549999999997,-158.3567666666667,794.3
2026-02-02T05:34:33Z,21.427500000000002,-158.35671666666667,791.6
2026-02-02T05:34:53Z,21.427466666666668,-158.35666666666665,788.4
2026-02-02T05:35:13Z,21.427416666666666,-158.35661666666667,786.0
2026-02-02T05:35:33Z,21.427383333333335,-158.35656666666668,783.2
2026-02-02T05:35:53Z,21.42735,-158.35651666666666,780.3
2026-02-02T05:36:13Z,21.4273,-158.35646666666668,777.4
2026-02-02T05:36:33Z,21.427266666666664,-158.35643333333334,774.8
2026-02-02T05:36:53Z,21.427216666666663,-158.35638333333333,772.0
2026-02-02T05:37:13Z,21.427183333333332,-158.3563333333333,769.2
2026-02-02T05:37:33Z,21.427133333333337,-158.35628333333335,766.3
2026-02-02T05:37:53Z,21.427100000000003,-158.35623333333334,763.7
2026-02-02T05:38:13Z,21.42705,-158.35618333333332,760.7
2026-02-02T05:38:33Z,21.427016666666667,-158.35613333333333,757.8
2026-02-02T05:38:53Z,21.426966666666665,-158.3561,755.0
2026-02-02T05:39:13Z,21.426916666666664,-158.35604999999998,752.0
2026-02-02T05:39:33Z,21.42686666666667,-158.35600000000002,749.0
2026-02-02T05:39:53Z,21.426816666666664,-158.35595,746.0
2026-02-02T05:40:13Z,21.426783333333333,-158.3559,743.1
2026-02-02T05:40:33Z,21.42673333333333,-158.35585,740.0
2026-02-02T05:40:53Z,21.426683333333337,-158.3558,737.1
2026-02-02T05:41:13Z,21.42663333333333,-158.35575,734.1
2026-02-02T05:41:33Z,21.4266,-158.3557,731.0
2026-02-02T05:41:53Z,21.42655,-158.35565,727.9
2026-02-02T05:42:13Z,21.4265,-158.35559999999998,724.9
2026-02-02T05:42:33Z,21.42646666666667,-158.35555000000002,721.9
2026-02-02T05:42:53Z,21.426416666666668,-158.35548333333332,718.7
2026-02-02T05:43:13Z,21.426366666666663,-158.35545,715.9
2026-02-02T05:43:33Z,21.42631666666667,-158.3554,713.0
2026-02-02T05:43:53Z,21.426266666666667,-158.35535,710.0
2026-02-02T05:44:13Z,21.426216666666665,-158.3553,706.9
2026-02-02T05:44:33Z,21.42618333333333,-158.35525,704.1
2026-02-02T05:44:53Z,21.426133333333336,-158.35521666666668,701.2
2026-02-02T05:45:13Z,21.426083333333334,-158.35516666666666,698.5
2026-02-02T05:45:33Z,21.426033333333333,-158.35511666666667,695.7
2026-02-02T05:45:53Z,21.42598333333334,-158.35508333333334,693.1
2026-02-02T05:46:13Z,21.425933333333333,-158.35503333333332,690.4
2026-02-02T05:46:33Z,21.42588333333333,-158.355,687.7
2026-02-02T05:46:53Z,21.42585,-158.35495,684.9
2026-02-02T05:47:13Z,21.425799999999995,-158.35491666666667,682.3
2026-02-02T05:47:33Z,21.42575,-158.35486666666665,679.6
