time,dive_index,current_a,voltage_v,power_w,energy_wh,charge_ah,min_voltage_v,max_voltage_v,max_current_a,min_power_w,max_power_w,battery_wh,battery_use_pct,battery_sticks_capacity_pct,run_time_h,source_file
2026-01-30T20:38:20.120029Z,69,0.0425,35.5337,1.511,115.1004,3.2575,33.6332,51.1625,10.24,0.0,365.381,156.06,7.0,7.0,47.3976,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:38:47.599582Z,69,0.0275,35.5337,0.977,115.1207,3.2581,33.6332,51.1625,10.24,0.0,365.381,156.096,7.0,7.0,47.4052,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:39:10.025424Z,69,0.045,35.5337,1.599,115.1409,3.2587,33.6332,51.1625,10.24,0.0,365.381,156.096,7.0,7.0,47.4114,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:39:25.035495Z,69,0.04,35.5087,1.421,115.1602,3.2592,33.6332,51.1625,10.24,0.0,365.381,156.096,7.0,7.0,47.4156,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:39:55.893344Z,69,0.0425,35.4337,1.506,115.3973,3.2661,33.6332,51.1625,10.24,0.0,365.381,156.096,7.0,7.0,47.4242,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:40:20.928439Z,69,0.045,35.4587,1.596,115.4283,3.267,33.6332,51.1625,10.24,0.0,365.381,156.096,7.0,7.0,47.4311,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:40:46.856174Z,69,0.0275,35.4837,0.976,115.4442,3.2674,33.6332,51.1625,10.24,0.0,365.381,156.492,7.0,7.0,47.4383,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:41:10.888767Z,69,0.04,35.4837,1.42,115.4595,3.2678,33.6332,51.1625,10.24,0.0,365.381,156.492,7.0,7.0,47.445,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:41:35.690402Z,69,0.045,35.4837,1.597,115.4697,3.2681,33.6332,51.1625,10.24,0.0,365.381,156.492,7.0,7.0,47.4519,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:42:00.601901Z,69,0.045,35.4837,1.597,115.4775,3.2683,33.6332,51.1625,10.24,0.0,365.381,156.492,7.0,7.0,47.4588,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:42:25.554599Z,69,0.0425,35.4837,1.508,115.485,3.2686,33.6332,51.1625,10.24,0.0,365.381,156.492,7.0,7.0,47.4657,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:42:50.521030Z,69,0.045,35.4837,1.597,115.493,3.2688,33.6332,51.1625,10.24,0.0,365.381,156.636,7.0,7.0,47.4727,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:43:15.473727Z,69,0.045,35.4837,1.597,115.5006,3.269,33.6332,51.1625,10.24,0.0,365.381,156.636,7.0,7.0,47.4796,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:43:40.467624Z,69,0.045,35.4837,1.597,115.5082,3.2692,33.6332,51.1625,10.24,0.0,365.381,156.636,7.0,7.0,47.4865,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:44:05.337924Z,69,0.0425,35.5087,1.509,115.5162,3.2694,33.6332,51.1625,10.24,0.0,365.381,156.636,7.0,7.0,47.4934,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:44:30.276889Z,69,0.045,35.5087,1.598,115.524,3.2697,33.6332,51.1625,10.24,0.0,365.381,156.636,7.0,7.0,47.5004,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:44:55.270786Z,69,0.0425,35.5087,1.509,115.5319,3.2699,33.6332,51.1625,10.24,0.0,365.381,156.672,7.0,7.0,47.5073,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:45:20.127353Z,69,0.04,35.5087,1.421,115.5396,3.2701,33.6332,51.1625,10.24,0.0,365.381,156.672,7.0,7.0,47.5142,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:45:45.162448Z,69,0.0425,35.5087,1.509,115.5475,3.2703,33.6332,51.1625,10.24,0.0,365.381,156.672,7.0,7.0,47.5212,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:46:10.128879Z,69,0.04,35.5087,1.421,115.5593,3.2707,33.6332,51.1625,10.24,0.0,365.381,156.672,7.0,7.0,47.5281,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:46:35.012912Z,69,0.045,35.5087,1.598,115.5684,3.2709,33.6332,51.1625,10.24,0.0,365.381,156.672,7.0,7.0,47.535,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:46:59.965610Z,69,0.0475,35.5087,1.687,115.5802,3.2712,33.6332,51.1625,10.24,0.0,365.381,156.744,7.0,7.0,47.542,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:47:24.932040Z,69,0.0425,35.5087,1.509,115.5926,3.2716,33.6332,51.1625,10.24,0.0,365.381,156.744,7.0,7.0,47.5489,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:47:49.816074Z,69,0.045,35.5087,1.598,115.6013,3.2718,33.6332,51.1625,10.24,0.0,365.381,156.744,7.0,7.0,47.5558,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:48:14.837436Z,69,0.04,35.5087,1.421,115.6094,3.2721,33.6332,51.1625,10.24,0.0,365.381,156.744,7.0,7.0,47.5628,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:48:43.800143Z,69,0.0275,35.5087,0.977,115.6209,3.2724,33.6332,51.1625,10.24,0.0,365.381,156.744,7.0,7.0,47.5708,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:49:04.825229Z,69,0.04,35.5087,1.421,115.6277,3.2726,33.6332,51.1625,10.24,0.0,365.381,156.78,7.0,7.0,47.5766,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:49:29.585666Z,69,0.04,35.5087,1.421,115.6357,3.2728,33.6332,51.1625,10.24,0.0,365.381,156.78,7.0,7.0,47.5835,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:49:54.524631Z,69,0.0425,35.5087,1.509,115.6437,3.273,33.6332,51.1625,10.24,0.0,365.381,156.78,7.0,7.0,47.5904,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:50:19.491061Z,69,0.0425,35.5087,1.509,115.6513,3.2732,33.6332,51.1625,10.24,0.0,365.381,156.78,7.0,7.0,47.5974,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:50:44.443759Z,69,0.05,35.5337,1.777,115.659,3.2735,33.6332,51.1625,10.24,0.0,365.381,156.816,7.0,7.0,47.6043,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:51:09.410190Z,69,0.045,35.5087,1.598,115.6666,3.2737,33.6332,51.1625,10.24,0.0,365.381,156.816,7.0,7.0,47.6112,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:51:34.404086Z,69,0.04,35.5087,1.421,115.6745,3.2739,33.6332,51.1625,10.24,0.0,365.381,156.816,7.0,7.0,47.6182,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:51:59.288120Z,69,0.045,35.5087,1.598,115.6825,3.2741,33.6332,51.1625,10.24,0.0,365.381,156.816,7.0,7.0,47.6251,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:52:24.199619Z,69,0.0475,35.5337,1.688,115.6904,3.2743,33.6332,51.1625,10.24,0.0,365.381,156.816,7.0,7.0,47.632,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:52:49.330844Z,69,0.0525,35.5337,1.866,115.6996,3.2746,33.6332,51.1625,10.24,0.0,365.381,156.924,7.0,7.0,47.639,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:53:09.119968Z,69,0.0475,35.5337,1.688,115.7072,3.2748,33.6332,51.1625,10.24,0.0,365.381,156.924,7.0,7.0,47.6445,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:53:41.900424Z,69,0.4051,35.3336,14.314,115.7448,3.2759,33.6332,51.1625,10.24,0.0,365.381,0.0,100.0,7.0,47.6536,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:54:01.044101Z,69,0.0425,35.5087,1.509,115.764,3.2764,33.6332,51.1625,10.24,0.0,365.381,156.924,7.0,7.0,47.6589,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:54:25.983066Z,69,0.045,35.5087,1.598,115.7783,3.2768,33.6332,51.1625,10.24,0.0,365.381,156.924,7.0,7.0,47.6658,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:54:50.949496Z,69,0.045,35.5087,1.598,115.7906,3.2772,33.6332,51.1625,10.24,0.0,365.381,156.996,7.0,7.0,47.6728,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:55:15.902194Z,69,0.0475,35.5337,1.688,115.8007,3.2775,33.6332,51.1625,10.24,0.0,365.381,156.996,7.0,7.0,47.6797,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:55:41.143283Z,69,0.105,35.5087,3.729,115.8115,3.2778,33.6332,51.1625,10.24,0.0,365.381,156.996,7.0,7.0,47.6867,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:56:05.738925Z,69,0.0425,35.5337,1.511,115.8211,3.278,33.6332,51.1625,10.24,0.0,365.381,156.996,7.0,7.0,47.6936,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:56:30.719089Z,69,0.065,35.5087,2.309,115.8315,3.2783,33.6332,51.1625,10.24,0.0,365.381,156.996,7.0,7.0,47.7005,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:56:55.644321Z,69,0.0425,35.5087,1.509,115.8405,3.2786,33.6332,51.1625,10.24,0.0,365.381,157.032,7.0,7.0,47.7074,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:57:20.665683Z,69,0.045,35.5337,1.599,115.8491,3.2788,33.6332,51.1625,10.24,0.0,365.381,157.032,7.0,7.0,47.7144,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:57:45.535983Z,69,0.045,35.5337,1.599,115.8569,3.279,33.6332,51.1625,10.24,0.0,365.381,157.032,7.0,7.0,47.7213,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:58:10.502414Z,69,0.0425,35.5337,1.511,115.8648,3.2793,33.6332,51.1625,10.24,0.0,365.381,157.032,7.0,7.0,47.7282,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:58:40.014438Z,69,0.0275,35.5337,0.977,115.8739,3.2795,33.6332,51.1625,10.24,0.0,365.381,157.032,7.0,7.0,47.7364,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:59:00.449008Z,69,0.045,35.5337,1.599,115.8805,3.2797,33.6332,51.1625,10.24,0.0,365.381,157.068,7.0,7.0,47.7421,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:59:25.305576Z,69,0.045,35.5337,1.599,115.8881,3.2799,33.6332,51.1625,10.24,0.0,365.381,157.068,7.0,7.0,47.749,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T20:59:50.272006Z,69,0.045,35.5337,1.599,115.8964,3.2801,33.6332,51.1625,10.24,0.0,365.381,157.068,7.0,7.0,47.7559,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:00:15.265903Z,69,0.04,35.5337,1.422,115.9051,3.2804,33.6332,51.1625,10.24,0.0,365.381,157.068,7.0,7.0,47.7629,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:00:40.163669Z,69,0.045,35.5337,1.599,115.9134,3.2806,33.6332,51.1625,10.24,0.0,365.381,157.14,7.0,7.0,47.7698,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:01:05.116367Z,69,0.045,35.5337,1.599,115.9216,3.2809,33.6332,51.1625,10.24,0.0,365.381,157.14,7.0,7.0,47.7767,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:01:25.097751Z,69,0.0425,35.5337,1.511,115.9313,3.2811,33.6332,51.1625,10.24,0.0,365.381,157.14,7.0,7.0,47.7823,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:01:49.981784Z,69,0.045,35.5337,1.599,115.9397,3.2814,33.6332,51.1625,10.24,0.0,365.381,157.14,7.0,7.0,47.7892,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:02:14.893283Z,69,0.0425,35.5337,1.511,115.9481,3.2816,33.6332,51.1625,10.24,0.0,365.381,157.14,7.0,7.0,47.7961,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:02:39.873447Z,69,0.045,35.5337,1.599,115.9659,3.2821,33.6332,51.1625,10.24,0.0,365.381,157.176,7.0,7.0,47.803,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:03:04.826144Z,69,0.0425,35.5337,1.511,115.9884,3.2827,33.6332,51.1625,10.24,0.0,365.381,157.176,7.0,7.0,47.81,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:03:29.765109Z,69,0.045,35.5337,1.599,115.997,3.283,33.6332,51.1625,10.24,0.0,365.381,157.176,7.0,7.0,47.8169,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:03:54.690341Z,69,0.045,35.5337,1.599,116.0123,3.2834,33.6332,51.1625,10.24,0.0,365.381,157.176,7.0,7.0,47.8238,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:04:19.643039Z,69,0.045,35.5337,1.599,116.0259,3.2838,33.6332,51.1625,10.24,0.0,365.381,157.176,7.0,7.0,47.8308,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:04:44.678134Z,69,0.04,35.5337,1.422,116.0372,3.2841,33.6332,51.1625,10.24,0.0,365.381,157.284,7.0,7.0,47.8377,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:05:09.534702Z,69,0.0425,35.5337,1.511,116.0481,3.2844,33.6332,51.1625,10.24,0.0,365.381,157.284,7.0,7.0,47.8446,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:05:37.357578Z,69,0.03,35.5337,1.066,116.0634,3.2849,33.6332,51.1625,10.24,0.0,365.381,157.284,7.0,7.0,47.8523,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:05:59.508762Z,69,0.04,35.5337,1.422,116.0748,3.2852,33.6332,51.1625,10.24,0.0,365.381,157.284,7.0,7.0,47.8585,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:06:24.379062Z,69,0.0425,35.5337,1.511,116.0835,3.2854,33.6332,51.1625,10.24,0.0,365.381,157.284,7.0,7.0,47.8654,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:06:49.304294Z,69,0.045,35.5337,1.599,116.0949,3.2857,33.6332,51.1625,10.24,0.0,365.381,157.32,7.0,7.0,47.8723,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:07:14.256992Z,69,0.0425,35.5337,1.511,116.1034,3.286,33.6332,51.1625,10.24,0.0,365.381,157.32,7.0,7.0,47.8793,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:07:39.717807Z,69,0.035,35.4337,1.24,116.3227,3.2923,33.6332,51.1625,10.24,0.0,365.381,157.32,7.0,7.0,47.8863,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:08:04.244785Z,69,0.045,35.4587,1.596,116.3743,3.2938,33.6332,51.1625,10.24,0.0,365.381,157.32,7.0,7.0,47.8931,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:08:29.224948Z,69,0.045,35.4837,1.597,116.3833,3.2941,33.6332,51.1625,10.24,0.0,365.381,157.32,7.0,7.0,47.9001,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:08:54.040317Z,69,0.045,35.4837,1.597,116.4027,3.2946,33.6332,51.1625,10.24,0.0,365.381,157.716,7.0,7.0,47.907,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:09:19.034213Z,69,0.04,35.4837,1.42,116.411,3.2948,33.6332,51.1625,10.24,0.0,365.381,157.716,7.0,7.0,47.9139,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:09:43.986911Z,69,0.0475,35.4837,1.686,116.4192,3.2951,33.6332,51.1625,10.24,0.0,365.381,157.716,7.0,7.0,47.9208,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:10:08.980808Z,69,0.04,35.4837,1.42,116.4295,3.2954,33.6332,51.1625,10.24,0.0,365.381,157.716,7.0,7.0,47.9278,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:10:35.457858Z,69,0.03,35.5087,1.066,116.4379,3.2956,33.6332,51.1625,10.24,0.0,365.381,157.752,7.0,7.0,47.9351,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:10:58.776340Z,69,0.045,35.5087,1.598,116.4449,3.2958,33.6332,51.1625,10.24,0.0,365.381,157.752,7.0,7.0,47.9416,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:11:23.838901Z,69,0.04,35.5087,1.421,116.4529,3.296,33.6332,51.1625,10.24,0.0,365.381,157.752,7.0,7.0,47.9486,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:11:48.668002Z,69,0.0425,35.5087,1.509,116.4609,3.2963,33.6332,51.1625,10.24,0.0,365.381,157.752,7.0,7.0,47.9555,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:12:13.606967Z,69,0.0425,35.5087,1.509,116.4687,3.2965,33.6332,51.1625,10.24,0.0,365.381,157.752,7.0,7.0,47.9624,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:12:38.614597Z,69,0.04,35.5087,1.421,116.4761,3.2967,33.6332,51.1625,10.24,0.0,365.381,157.788,7.0,7.0,47.9694,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:13:03.526096Z,69,0.0425,35.5087,1.509,116.4837,3.2969,33.6332,51.1625,10.24,0.0,365.381,157.788,7.0,7.0,47.9763,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:13:28.437595Z,69,0.0425,35.5087,1.509,116.4914,3.2971,33.6332,51.1625,10.24,0.0,365.381,157.788,7.0,7.0,47.9832,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:13:53.431491Z,69,0.04,35.5087,1.421,116.4991,3.2973,33.6332,51.1625,10.24,0.0,365.381,157.788,7.0,7.0,47.9901,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:14:18.356723Z,69,0.045,35.5087,1.598,116.5067,3.2975,33.6332,51.1625,10.24,0.0,365.381,157.788,7.0,7.0,47.9971,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:14:43.309421Z,69,0.0425,35.5087,1.509,116.5155,3.2978,33.6332,51.1625,10.24,0.0,365.381,157.86,7.0,7.0,48.004,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:15:08.262119Z,69,0.04,35.5087,1.421,116.5236,3.298,33.6332,51.1625,10.24,0.0,365.381,157.86,7.0,7.0,48.0109,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:15:33.571872Z,69,0.0875,35.5087,3.108,116.5316,3.2982,33.6332,51.1625,10.24,0.0,365.381,157.86,7.0,7.0,48.018,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:15:58.112582Z,69,0.045,35.5337,1.599,116.5393,3.2985,33.6332,51.1625,10.24,0.0,365.381,157.86,7.0,7.0,48.0248,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:16:18.121433Z,69,0.0425,35.5337,1.511,116.5458,3.2986,33.6332,51.1625,10.24,0.0,365.381,157.86,7.0,7.0,48.0303,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:16:42.991733Z,69,0.045,35.5337,1.599,116.5536,3.2989,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.0372,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:17:07.958163Z,69,0.045,35.5087,1.599,116.5617,3.2991,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.0442,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:17:32.897128Z,69,0.0475,35.5337,1.688,116.5692,3.2993,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.0511,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:17:57.863559Z,69,0.0475,35.5337,1.688,116.5821,3.2997,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.058,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:18:22.857455Z,69,0.0425,35.5337,1.511,116.5918,3.2999,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.065,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:18:47.741489Z,69,0.0425,35.5337,1.511,116.5997,3.3002,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.0719,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:19:12.694186Z,69,0.0425,35.5337,1.511,116.6076,3.3004,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.0788,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:19:37.715549Z,69,0.04,35.5337,1.422,116.6153,3.3006,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.0858,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:20:02.572116Z,69,0.0425,35.5337,1.511,116.6225,3.3008,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.0927,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:20:31.685886Z,69,0.0275,35.5337,0.977,116.6316,3.3011,33.6332,51.1625,10.24,0.0,365.381,157.968,7.0,7.0,48.1008,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
2026-01-30T21:20:52.491245Z,69,0.0425,35.5337,1.511,116.6384,3.3013,33.6332,51.1625,10.24,0.0,365.381,158.004,7.0,7.0,48.1065,Belladonna_2026_01_30T19_50_41_PLATFORMDATA_00005_30-JAN-2026.MPCU_001.nc
